0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC11,TC12,TC13,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FF1,FF2,FF3,RoomTemp,Humidity
3:48:31,2,0.95,115.0,6.20,6.73,0.25750,7.38,57.60,-999.00,-999.00,-999.00,0,11.50,5.99,4.64,58.28,57.82,56.71,89.94,17.8
3:48:41,2,0.95,115.1,6.20,6.73,0.25763,7.38,57.59,-999.00,-999.00,-999.00,0,11.49,5.99,4.67,58.28,57.80,56.70,89.94,17.9
3:48:52,2,0.95,115.1,6.10,6.71,0.25783,7.38,57.61,-999.00,-999.00,-999.00,0,11.48,5.98,4.67,58.28,57.83,56.73,89.94,17.9
3:49:02,2,0.95,115.1,6.10,6.68,0.25803,7.37,57.61,-999.00,-999.00,-999.00,0,11.47,5.99,4.65,58.28,57.82,56.72,89.94,17.9
3:49:12,2,0.95,115.1,6.10,6.67,0.25823,7.41,57.61,-999.00,-999.00,-999.00,0,11.50,6.03,4.71,58.28,57.83,56.73,89.94,17.9
3:49:22,2,0.95,115.1,6.10,6.66,0.25842,7.39,57.61,-999.00,-999.00,-999.00,0,11.48,6.01,4.69,58.28,57.81,56.73,89.94,17.9
3:49:32,2,0.95,115.1,6.10,6.66,0.25862,7.41,57.62,-999.00,-999.00,-999.00,0,11.49,6.05,4.69,58.28,57.84,56.73,89.94,17.9
3:49:43,2,0.95,115.1,6.10,6.67,0.25882,7.38,57.62,-999.00,-999.00,-999.00,0,11.46,6.00,4.69,58.28,57.84,56.73,89.94,17.9
3:49:53,2,0.95,115.1,6.10,6.66,0.25895,7.38,57.62,-999.00,-999.00,-999.00,0,11.47,5.99,4.67,58.28,57.84,56.73,89.94,17.9
3:50:03,2,0.95,115.1,6.10,6.70,0.25915,7.37,57.62,-999.00,-999.00,-999.00,0,11.47,6.00,4.64,58.30,57.84,56.73,89.94,17.9
3:50:13,2,0.95,115.1,6.10,6.71,0.25935,7.41,57.62,-999.00,-999.00,-999.00,0,11.50,6.03,4.70,58.30,57.84,56.73,89.94,17.9
3:50:23,2,0.95,115.1,6.10,6.69,0.25955,7.38,57.62,-999.00,-999.00,-999.00,0,11.48,6.00,4.66,58.29,57.84,56.73,89.94,17.9
3:50:33,2,0.95,115.1,6.10,6.68,0.25975,7.43,57.62,-999.00,-999.00,-999.00,0,11.51,6.04,4.73,58.30,57.84,56.73,89.94,17.9
3:50:44,2,0.95,115.1,6.10,6.69,0.25995,7.38,57.62,-999.00,-999.00,-999.00,0,11.47,6.00,4.68,58.30,57.84,56.73,89.94,17.9
3:50:54,2,0.95,115.1,6.10,6.68,0.26015,7.39,57.63,-999.00,-999.00,-999.00,0,11.45,6.01,4.70,58.31,57.84,56.73,89.94,17.9
3:51:04,2,0.95,115.1,6.10,6.69,0.26028,7.40,57.63,-999.00,-999.00,-999.00,0,11.48,6.01,4.70,58.31,57.84,56.73,89.94,17.9
3:51:14,2,0.95,115.1,6.10,6.72,0.26048,7.39,57.63,-999.00,-999.00,-999.00,0,11.50,6.00,4.66,58.31,57.84,56.73,89.94,17.9
3:51:24,2,0.95,115.1,6.20,6.74,0.26068,7.40,57.62,-999.00,-999.00,-999.00,0,11.50,6.01,4.70,58.29,57.84,56.73,89.94,17.9
3:51:34,2,0.95,115.1,6.10,6.72,0.26088,7.40,57.63,-999.00,-999.00,-999.00,0,11.51,6.00,4.68,58.31,57.84,56.73,89.94,17.9
3:51:45,2,0.95,115.1,6.10,6.71,0.26108,7.42,57.63,-999.00,-999.00,-999.00,0,11.52,6.03,4.72,58.31,57.84,56.73,89.94,17.9
3:51:55,2,0.95,115.1,6.10,6.69,0.26128,7.40,57.63,-999.00,-999.00,-999.00,0,11.50,6.01,4.70,58.31,57.84,56.73,89.94,17.9
3:52:05,2,0.95,115.1,6.10,6.66,0.26147,7.42,57.63,-999.00,-999.00,-999.00,0,11.51,6.03,4.72,58.31,57.85,56.73,89.94,17.9
3:52:15,2,0.95,115.1,6.10,6.68,0.26161,7.43,57.64,-999.00,-999.00,-999.00,0,11.53,6.04,4.73,58.31,57.86,56.74,89.94,17.9
3:52:25,2,0.95,115.1,6.10,6.66,0.26181,7.42,57.63,-999.00,-999.00,-999.00,0,11.52,6.03,4.72,58.31,57.85,56.73,89.94,17.9
3:52:36,2,0.95,115.1,6.10,6.66,0.26200,7.40,57.63,-999.00,-999.00,-999.00,0,11.50,6.00,4.69,58.31,57.85,56.73,89.94,17.9
3:52:46,2,0.95,115.1,6.10,6.67,0.26220,7.39,57.63,-999.00,-999.00,-999.00,0,11.49,6.00,4.69,58.31,57.85,56.74,89.94,17.9
3:52:57,2,0.95,115.1,6.10,6.69,0.26240,7.40,57.65,-999.00,-999.00,-999.00,0,11.50,6.00,4.69,58.31,57.87,56.78,89.94,17.9
3:53:07,2,0.95,115.1,6.10,6.70,0.26260,7.43,57.64,-999.00,-999.00,-999.00,0,11.54,6.04,4.72,58.31,57.87,56.74,89.94,17.9
3:53:17,2,0.95,115.1,6.10,6.66,0.26280,7.41,57.64,-999.00,-999.00,-999.00,0,11.52,6.02,4.70,58.31,57.87,56.75,89.94,17.9
3:53:27,2,0.95,115.1,6.10,6.72,0.26300,7.44,57.64,-999.00,-999.00,-999.00,0,11.54,6.05,4.73,58.31,57.87,56.74,89.94,17.9
3:53:37,2,0.95,115.1,6.20,6.74,0.26320,7.45,57.65,-999.00,-999.00,-999.00,0,11.54,6.09,4.73,58.31,57.87,56.78,89.94,17.9
3:53:48,2,0.95,115.1,6.20,6.77,0.26333,7.42,57.64,-999.00,-999.00,-999.00,0,11.52,6.03,4.72,58.31,57.87,56.75,89.94,17.9
3:53:58,2,0.95,115.1,6.20,6.75,0.26353,7.41,57.66,-999.00,-999.00,-999.00,0,11.51,6.02,4.71,58.32,57.87,56.78,89.94,17.9
3:54:08,2,0.95,115.1,6.10,6.73,0.26373,7.43,57.65,-999.00,-999.00,-999.00,0,11.52,6.06,4.72,58.31,57.87,56.78,89.94,17.9
3:54:18,2,0.95,115.1,6.20,6.75,0.26393,7.44,57.66,-999.00,-999.00,-999.00,0,11.52,6.08,4.72,58.32,57.87,56.78,89.94,17.9
3:54:28,2,0.95,115.1,6.10,6.72,0.26413,7.44,57.66,-999.00,-999.00,-999.00,0,11.54,6.05,4.73,58.32,57.87,56.78,89.94,17.9
3:54:38,2,0.95,115.1,6.10,6.69,0.26433,7.44,57.67,-999.00,-999.00,-999.00,0,11.53,6.07,4.72,58.37,57.87,56.78,89.94,17.9
3:54:48,2,0.95,115.1,6.10,6.66,0.26453,7.43,57.66,-999.00,-999.00,-999.00,0,11.50,6.05,4.74,58.32,57.87,56.78,89.94,17.9
3:54:59,2,0.95,115.1,6.10,6.66,0.26467,7.43,57.67,-999.00,-999.00,-999.00,0,11.51,6.05,4.74,58.35,57.87,56.78,89.94,17.9
3:55:09,2,0.95,115.1,6.10,6.63,0.26486,7.45,57.67,-999.00,-999.00,-999.00,0,11.54,6.07,4.75,58.37,57.87,56.78,89.94,17.9
3:55:19,2,0.95,115.1,6.10,6.67,0.26506,7.44,57.66,-999.00,-999.00,-999.00,0,11.54,6.05,4.74,58.34,57.87,56.78,89.94,17.9
3:55:29,2,0.95,115.1,6.10,6.73,0.26526,7.46,57.67,-999.00,-999.00,-999.00,0,11.54,6.08,4.75,58.35,57.87,56.78,89.94,17.9
3:55:40,2,0.95,115.1,6.10,6.73,0.26546,7.48,57.68,-999.00,-999.00,-999.00,0,11.54,6.11,4.78,58.37,57.88,56.78,89.94,17.9
3:55:50,2,0.95,115.1,6.20,6.74,0.26566,7.45,57.68,-999.00,-999.00,-999.00,0,11.53,6.06,4.77,58.37,57.88,56.80,89.94,17.9
3:56:00,2,0.95,115.1,6.30,6.72,0.26586,7.47,57.68,-999.00,-999.00,-999.00,0,11.54,6.09,4.78,58.37,57.89,56.78,89.94,17.9
3:56:10,2,0.95,115.3,6.10,6.73,0.26606,7.47,57.68,-999.00,-999.00,-999.00,0,11.54,6.11,4.76,58.37,57.89,56.78,89.94,17.9
3:56:20,2,0.95,115.3,6.10,6.68,0.26619,7.46,57.68,-999.00,-999.00,-999.00,0,11.53,6.08,4.77,58.37,57.90,56.78,89.94,17.9
3:56:30,2,0.95,115.1,6.10,6.69,0.26639,7.42,57.69,-999.00,-999.00,-999.00,0,11.50,6.06,4.71,58.37,57.91,56.78,89.94,17.9
3:56:40,2,0.95,115.1,6.10,6.70,0.26659,7.45,57.69,-999.00,-999.00,-999.00,0,11.54,6.07,4.75,58.37,57.91,56.78,89.94,17.9
3:56:50,2,0.95,115.1,6.10,6.68,0.26679,7.49,57.71,-999.00,-999.00,-999.00,0,11.59,6.10,4.78,58.38,57.91,56.83,89.94,17.9
3:57:01,2,0.95,115.1,6.10,6.67,0.26699,7.49,57.71,-999.00,-999.00,-999.00,0,11.56,6.11,4.80,58.37,57.92,56.83,89.94,17.9
3:57:11,2,0.95,115.1,6.10,6.68,0.26718,7.47,57.70,-999.00,-999.00,-999.00,0,11.56,6.09,4.77,58.37,57.92,56.81,89.94,17.9
3:57:21,2,0.95,115.1,6.10,6.69,0.26732,7.42,57.68,-999.00,-999.00,-999.00,0,11.50,6.03,4.73,58.37,57.88,56.80,89.94,17.9
3:57:31,2,0.95,115.1,6.20,6.76,0.26752,7.45,57.70,-999.00,-999.00,-999.00,0,11.51,6.07,4.76,58.37,57.91,56.81,89.94,17.9
3:57:41,2,0.95,115.1,6.20,6.75,0.26772,7.43,57.70,-999.00,-999.00,-999.00,0,11.50,6.06,4.74,58.37,57.91,56.83,89.94,17.9
3:57:51,2,0.95,115.1,6.10,6.73,0.26792,7.43,57.71,-999.00,-999.00,-999.00,0,11.49,6.06,4.74,58.37,57.92,56.84,89.94,18.0
3:58:01,2,0.95,115.1,6.10,6.73,0.26812,7.49,57.71,-999.00,-999.00,-999.00,0,11.59,6.10,4.79,58.37,57.92,56.83,89.94,17.9
3:58:12,2,0.95,115.1,6.10,6.71,0.26832,7.47,57.71,-999.00,-999.00,-999.00,0,11.56,6.08,4.76,58.37,57.92,56.84,89.94,17.9
3:58:22,2,0.95,115.0,6.10,6.71,0.26845,7.43,57.71,-999.00,-999.00,-999.00,0,11.50,6.06,4.74,58.37,57.92,56.84,89.94,17.9
3:58:32,2,0.95,115.1,6.10,6.71,0.26865,7.47,57.72,-999.00,-999.00,-999.00,0,11.53,6.09,4.78,58.40,57.92,56.84,89.94,17.9
3:58:42,2,0.95,115.1,6.10,6.70,0.26885,7.44,57.71,-999.00,-999.00,-999.00,0,11.47,6.08,4.77,58.37,57.92,56.84,89.94,17.9
3:58:53,2,0.95,115.0,6.10,6.70,0.26905,7.43,57.72,-999.00,-999.00,-999.00,0,11.46,6.06,4.76,58.39,57.92,56.84,89.94,17.9
3:59:03,2,0.95,115.1,6.20,6.74,0.26925,7.42,57.71,-999.00,-999.00,-999.00,0,11.45,6.06,4.76,58.38,57.92,56.84,89.94,17.9
3:59:13,2,0.95,115.1,6.10,6.74,0.26945,7.41,57.73,-999.00,-999.00,-999.00,0,11.44,6.05,4.75,58.42,57.92,56.84,89.94,17.9
3:59:23,2,0.95,115.1,6.20,6.76,0.26965,7.45,57.72,-999.00,-999.00,-999.00,0,11.48,6.09,4.79,58.40,57.92,56.84,89.94,17.9
3:59:33,2,0.95,115.1,6.10,6.72,0.26985,7.48,57.73,-999.00,-999.00,-999.00,0,11.53,6.10,4.80,58.42,57.92,56.84,89.94,17.9
3:59:43,2,0.95,115.1,6.10,6.69,0.26998,7.48,57.72,-999.00,-999.00,-999.00,0,11.54,6.11,4.80,58.41,57.92,56.84,89.94,17.9
3:59:53,2,0.95,115.1,6.10,6.65,0.27018,7.48,57.73,-999.00,-999.00,-999.00,0,11.54,6.09,4.80,58.42,57.92,56.84,89.94,17.9
4:00:04,2,0.95,115.1,6.10,6.66,0.27038,7.47,57.74,-999.00,-999.00,-999.00,0,11.54,6.06,4.80,58.43,57.93,56.85,89.94,18.0
4:00:14,2,0.95,115.1,6.10,6.63,0.27058,7.46,57.73,-999.00,-999.00,-999.00,0,11.53,6.06,4.78,58.42,57.92,56.84,89.94,18.0
4:00:24,2,0.95,115.1,6.10,6.69,0.27078,7.46,57.73,-999.00,-999.00,-999.00,0,11.54,6.06,4.79,58.42,57.92,56.84,89.94,18.0
4:00:34,2,0.95,115.1,6.20,6.77,0.27098,7.46,57.74,-999.00,-999.00,-999.00,0,11.54,6.06,4.79,58.43,57.96,56.84,89.94,17.9
4:00:44,2,0.95,115.1,6.20,6.78,0.27118,7.47,57.74,-999.00,-999.00,-999.00,0,11.54,6.08,4.80,58.42,57.95,56.86,89.94,17.9
4:00:55,2,0.95,115.1,6.20,6.78,0.27138,7.47,57.74,-999.00,-999.00,-999.00,0,11.54,6.07,4.80,58.42,57.94,56.85,89.94,17.9
4:01:05,2,0.95,115.1,6.20,6.77,0.27151,7.46,57.74,-999.00,-999.00,-999.00,0,11.50,6.08,4.79,58.42,57.95,56.84,89.94,17.9
4:01:15,2,0.95,115.1,6.20,6.81,0.27171,7.45,57.75,-999.00,-999.00,-999.00,0,11.46,6.08,4.80,58.42,57.97,56.85,89.94,17.9
4:01:25,2,0.95,115.1,6.20,6.80,0.27192,7.42,57.73,-999.00,-999.00,-999.00,0,11.43,6.06,4.77,58.42,57.93,56.84,89.94,17.9
4:01:35,2,0.95,115.1,6.20,6.81,0.27212,7.43,57.74,-999.00,-999.00,-999.00,0,11.43,6.06,4.80,58.42,57.96,56.84,89.94,17.9
4:01:45,2,0.95,115.1,6.20,6.77,0.27232,7.45,57.74,-999.00,-999.00,-999.00,0,11.49,6.06,4.80,58.42,57.97,56.84,89.94,17.9
4:01:56,2,0.95,115.1,6.10,6.72,0.27252,7.44,57.74,-999.00,-999.00,-999.00,0,11.49,6.06,4.77,58.43,57.94,56.85,89.94,17.9
4:02:06,2,0.95,115.1,6.10,6.71,0.27272,7.45,57.74,-999.00,-999.00,-999.00,0,11.49,6.06,4.80,58.42,57.97,56.84,89.94,17.9
4:02:16,2,0.95,115.1,6.10,6.68,0.27286,7.45,57.75,-999.00,-999.00,-999.00,0,11.49,6.06,4.80,58.42,57.97,56.85,89.94,17.9
4:02:26,2,0.95,115.1,6.10,6.69,0.27305,7.45,57.76,-999.00,-999.00,-999.00,0,11.48,6.06,4.80,58.42,57.98,56.87,89.94,17.9
4:02:36,2,0.95,115.1,6.10,6.68,0.27325,7.43,57.77,-999.00,-999.00,-999.00,0,11.44,6.06,4.80,58.44,57.99,56.87,89.94,17.9
4:02:46,2,0.95,115.1,6.10,6.67,0.27345,7.43,57.75,-999.00,-999.00,-999.00,0,11.43,6.06,4.80,58.42,57.97,56.87,89.94,17.9
4:02:56,2,0.95,115.1,6.10,6.69,0.27365,7.44,57.76,-999.00,-999.00,-999.00,0,11.46,6.06,4.80,58.42,57.98,56.87,89.94,18.0
4:03:07,2,0.95,115.1,6.10,6.70,0.27385,7.45,57.76,-999.00,-999.00,-999.00,0,11.49,6.06,4.80,58.42,57.98,56.87,89.94,18.0
4:03:17,2,0.95,115.1,6.10,6.70,0.27398,7.44,57.75,-999.00,-999.00,-999.00,0,11.49,6.06,4.77,58.42,57.98,56.85,89.94,17.9
4:03:27,2,0.95,115.1,6.10,6.69,0.27418,7.45,57.76,-999.00,-999.00,-999.00,0,11.49,6.06,4.79,58.42,57.98,56.87,89.94,17.9
4:03:37,2,0.95,115.1,6.20,6.74,0.27438,7.45,57.75,-999.00,-999.00,-999.00,0,11.49,6.06,4.80,58.43,57.98,56.85,89.94,17.9
4:03:48,2,0.95,115.1,6.20,6.74,0.27458,7.43,57.76,-999.00,-999.00,-999.00,0,11.44,6.06,4.80,58.43,57.98,56.87,89.94,17.9
4:03:58,2,0.95,115.1,6.20,6.78,0.27478,7.43,57.78,-999.00,-999.00,-999.00,0,11.43,6.06,4.80,58.45,57.99,56.89,89.94,17.9
4:04:09,2,0.95,115.1,6.20,6.78,0.27498,7.43,57.76,-999.00,-999.00,-999.00,0,11.43,6.06,4.80,58.44,57.98,56.87,89.94,17.9
4:04:19,2,0.95,115.1,6.20,6.80,0.27519,7.43,57.77,-999.00,-999.00,-999.00,0,11.43,6.06,4.80,58.44,57.99,56.87,89.94,17.9
4:04:29,2,0.95,115.1,6.20,6.79,0.27539,7.45,57.76,-999.00,-999.00,-999.00,0,11.48,6.06,4.80,58.43,57.98,56.87,89.94,17.9
4:04:39,2,0.95,115.1,6.10,6.73,0.27559,7.43,57.77,-999.00,-999.00,-999.00,0,11.44,6.06,4.80,58.44,57.98,56.88,89.94,17.9
4:04:49,2,0.95,115.1,6.10,6.72,0.27572,7.42,57.76,-999.00,-999.00,-999.00,0,11.43,6.03,4.80,58.43,57.98,56.87,89.94,17.9
4:05:00,2,0.95,115.1,6.10,6.71,0.27592,7.43,57.78,-999.00,-999.00,-999.00,0,11.44,6.06,4.80,58.47,57.98,56.88,89.94,17.9
4:05:10,2,0.95,115.1,6.10,6.70,0.27612,7.44,57.77,-999.00,-999.00,-999.00,0,11.46,6.05,4.80,58.44,57.99,56.87,89.94,17.9
4:05:20,2,0.95,115.1,6.10,6.68,0.27632,7.43,57.77,-999.00,-999.00,-999.00,0,11.44,6.04,4.80,58.45,57.98,56.87,89.94,17.9
4:05:30,2,0.95,115.1,6.10,6.66,0.27652,7.42,57.79,-999.00,-999.00,-999.00,0,11.46,6.03,4.77,58.47,57.99,56.91,89.94,17.9
4:05:40,2,0.95,115.1,6.00,6.61,0.27671,7.43,57.78,-999.00,-999.00,-999.00,0,11.48,6.02,4.80,58.47,57.98,56.89,89.94,17.9
4:05:50,2,0.95,115.0,6.10,6.63,0.27691,7.45,57.79,-999.00,-999.00,-999.00,0,11.52,6.04,4.79,58.48,57.99,56.89,89.94,17.9
4:06:00,2,0.95,115.0,6.20,6.74,0.27711,7.43,57.77,-999.00,-999.00,-999.00,0,11.47,6.01,4.80,58.45,57.99,56.88,89.94,17.9
4:06:11,2,0.95,115.0,6.20,6.77,0.27724,7.44,57.80,-999.00,-999.00,-999.00,0,11.49,6.04,4.80,58.47,58.01,56.91,89.94,17.9
4:06:21,2,0.95,115.0,6.20,6.81,0.27745,7.43,57.80,-999.00,-999.00,-999.00,0,11.48,6.02,4.80,58.49,58.00,56.91,89.94,17.9
4:06:31,2,0.95,115.0,6.20,6.81,0.27765,7.42,57.80,-999.00,-999.00,-999.00,0,11.47,6.01,4.79,58.49,58.00,56.92,89.94,17.9
4:06:41,2,0.95,115.0,6.20,6.80,0.27785,7.42,57.80,-999.00,-999.00,-999.00,0,11.45,6.00,4.80,58.50,57.99,56.92,89.94,18.0
4:06:51,2,0.95,115.0,6.20,6.78,0.27805,7.45,57.79,-999.00,-999.00,-999.00,0,11.50,6.04,4.80,58.48,57.99,56.91,89.94,17.9
4:07:02,2,0.95,115.0,6.20,6.78,0.27826,7.44,57.82,-999.00,-999.00,-999.00,0,11.50,6.02,4.80,58.50,58.04,56.92,89.94,17.9
4:07:12,2,0.95,115.0,6.20,6.77,0.27846,7.42,57.82,-999.00,-999.00,-999.00,0,11.44,6.01,4.80,58.50,58.04,56.93,89.94,17.9
4:07:22,2,0.95,115.0,6.20,6.75,0.27866,7.42,57.81,-999.00,-999.00,-999.00,0,11.43,6.02,4.80,58.50,58.00,56.92,89.94,17.9
4:07:33,2,0.95,115.0,6.20,6.74,0.27886,7.42,57.82,-999.00,-999.00,-999.00,0,11.42,6.04,4.80,58.50,58.05,56.92,89.94,17.9
4:07:43,2,0.95,115.0,6.10,6.73,0.27899,7.40,57.81,-999.00,-999.00,-999.00,0,11.41,6.00,4.79,58.50,58.00,56.92,89.94,17.9
4:07:53,2,0.95,115.0,6.10,6.70,0.27919,7.42,57.81,-999.00,-999.00,-999.00,0,11.46,6.00,4.80,58.50,58.00,56.92,89.94,17.9
4:08:03,2,0.95,115.0,6.10,6.71,0.27939,7.41,57.82,-999.00,-999.00,-999.00,0,11.44,6.00,4.80,58.50,58.05,56.92,89.94,17.9
4:08:14,2,0.95,115.0,6.10,6.69,0.27959,7.41,57.83,-999.00,-999.00,-999.00,0,11.43,6.00,4.80,58.50,58.06,56.92,89.94,17.9
4:08:24,2,0.95,115.0,6.10,6.69,0.27979,7.41,57.82,-999.00,-999.00,-999.00,0,11.43,6.00,4.80,58.50,58.04,56.92,89.94,17.9
4:08:34,2,0.95,115.0,6.10,6.71,0.27999,7.42,57.83,-999.00,-999.00,-999.00,0,11.45,6.00,4.80,58.50,58.06,56.92,89.94,17.9
4:08:44,2,0.95,115.0,6.20,6.75,0.28019,7.41,57.83,-999.00,-999.00,-999.00,0,11.43,6.00,4.80,58.50,58.06,56.93,89.94,17.9
4:08:54,2,0.95,115.0,6.10,6.73,0.28032,7.43,57.83,-999.00,-999.00,-999.00,0,11.46,6.02,4.80,58.50,58.06,56.93,89.94,17.8
4:09:04,2,0.95,115.0,6.10,6.74,0.28052,7.42,57.80,-999.00,-999.00,-999.00,0,11.47,6.00,4.80,58.47,58.00,56.92,89.94,17.8
4:09:14,2,0.95,115.0,6.20,6.75,0.28072,7.42,57.82,-999.00,-999.00,-999.00,0,11.44,6.03,4.80,58.50,58.05,56.92,89.94,17.8
4:09:25,2,0.95,115.0,6.20,6.77,0.28092,7.43,57.83,-999.00,-999.00,-999.00,0,11.46,6.03,4.80,58.50,58.05,56.94,89.94,17.9
4:09:35,2,0.95,115.0,6.20,6.75,0.28112,7.42,57.84,-999.00,-999.00,-999.00,0,11.45,6.00,4.80,58.51,58.06,56.95,89.94,17.9
4:09:45,2,0.95,115.0,6.10,6.73,0.28132,7.41,57.84,-999.00,-999.00,-999.00,0,11.43,6.00,4.80,58.51,58.06,56.94,89.94,17.9
4:09:55,2,0.95,115.0,6.10,6.70,0.28152,7.43,57.84,-999.00,-999.00,-999.00,0,11.46,6.03,4.80,58.51,58.06,56.95,89.94,17.9
4:10:06,2,0.95,115.0,6.10,6.68,0.28166,7.42,57.84,-999.00,-999.00,-999.00,0,11.46,6.01,4.80,58.51,58.06,56.95,89.94,17.9
4:10:16,2,0.95,115.0,6.10,6.68,0.28186,7.42,57.84,-999.00,-999.00,-999.00,0,11.43,6.03,4.80,58.51,58.06,56.95,89.94,17.9
4:10:26,2,0.95,115.0,6.10,6.65,0.28205,7.41,57.84,-999.00,-999.00,-999.00,0,11.43,6.01,4.80,58.50,58.06,56.95,89.94,17.9
4:10:37,2,0.95,115.0,6.10,6.67,0.28225,7.41,57.85,-999.00,-999.00,-999.00,0,11.42,6.00,4.80,58.54,58.05,56.95,89.94,17.8
4:10:47,2,0.95,115.0,6.10,6.63,0.28245,7.42,57.85,-999.00,-999.00,-999.00,0,11.44,6.02,4.80,58.54,58.06,56.95,89.94,17.8
4:10:57,2,0.95,115.0,6.10,6.63,0.28265,7.43,57.85,-999.00,-999.00,-999.00,0,11.48,6.00,4.80,58.52,58.08,56.95,89.94,17.8
4:11:07,2,0.95,115.0,6.10,6.67,0.28285,7.43,57.86,-999.00,-999.00,-999.00,0,11.49,6.01,4.80,58.56,58.07,56.95,89.94,17.8
4:11:17,2,0.95,115.0,6.20,6.73,0.28304,7.41,57.85,-999.00,-999.00,-999.00,0,11.43,6.00,4.80,58.53,58.06,56.95,89.94,17.8
4:11:28,2,0.95,115.0,6.20,6.75,0.28318,7.43,57.87,-999.00,-999.00,-999.00,0,11.44,6.04,4.80,58.56,58.10,56.95,89.94,17.8
4:11:38,2,0.95,115.0,6.20,6.77,0.28345,7.44,57.87,-999.00,-999.00,-999.00,0,11.45,6.06,4.80,58.56,58.10,56.95,89.94,17.8
4:11:49,2,0.95,115.0,6.20,6.81,0.28358,7.43,57.85,-999.00,-999.00,-999.00,0,11.48,6.02,4.80,58.53,58.06,56.95,89.94,17.8
4:11:59,2,0.95,115.0,6.20,6.77,0.28378,7.44,57.86,-999.00,-999.00,-999.00,0,11.49,6.04,4.80,58.56,58.08,56.95,89.94,17.7
4:12:09,2,0.95,115.0,6.20,6.76,0.28398,7.45,57.88,-999.00,-999.00,-999.00,0,11.48,6.06,4.80,58.56,58.11,56.98,89.94,17.7
4:12:19,2,0.95,114.9,6.20,6.77,0.28419,7.41,57.86,-999.00,-999.00,-999.00,0,11.42,6.02,4.80,58.56,58.07,56.95,89.94,17.7
4:12:29,2,0.95,114.9,6.20,6.77,0.28439,7.41,57.87,-999.00,-999.00,-999.00,0,11.43,6.01,4.80,58.56,58.10,56.95,89.94,17.7
4:12:40,2,0.95,115.0,6.20,6.76,0.28459,7.43,57.87,-999.00,-999.00,-999.00,0,11.45,6.03,4.82,58.56,58.10,56.95,89.94,17.7
4:12:50,2,0.95,115.0,6.10,6.72,0.28479,7.41,57.87,-999.00,-999.00,-999.00,0,11.42,6.01,4.80,58.56,58.11,56.95,89.94,17.7
4:13:00,2,0.95,115.0,6.10,6.70,0.28499,7.43,57.86,-999.00,-999.00,-999.00,0,11.47,6.01,4.80,58.55,58.09,56.94,89.94,17.8
4:13:10,2,0.95,115.0,6.10,6.69,0.28512,7.41,57.87,-999.00,-999.00,-999.00,0,11.44,6.00,4.80,58.56,58.11,56.95,89.94,17.8
4:13:20,2,0.95,115.0,6.10,6.68,0.28532,7.43,57.89,-999.00,-999.00,-999.00,0,11.46,6.03,4.80,58.56,58.11,56.99,89.94,17.8
4:13:30,2,0.95,115.0,6.10,6.67,0.28552,7.42,57.88,-999.00,-999.00,-999.00,0,11.44,6.02,4.80,58.56,58.11,56.96,89.94,17.8
4:13:40,2,0.95,114.9,6.10,6.66,0.28572,7.41,57.88,-999.00,-999.00,-999.00,0,11.43,6.01,4.80,58.56,58.11,56.97,89.94,17.8
4:13:51,2,0.95,114.9,6.10,6.71,0.28592,7.44,57.88,-999.00,-999.00,-999.00,0,11.49,6.01,4.81,58.56,58.11,56.96,89.94,17.8
4:14:01,2,0.95,114.9,6.20,6.75,0.28612,7.44,57.88,-999.00,-999.00,-999.00,0,11.50,6.01,4.82,58.56,58.11,56.96,89.94,17.8
4:14:11,2,0.95,114.9,6.20,6.77,0.28625,7.43,57.88,-999.00,-999.00,-999.00,0,11.46,6.02,4.80,58.56,58.11,56.97,89.94,17.8
4:14:21,2,0.95,114.9,6.20,6.78,0.28645,7.41,57.89,-999.00,-999.00,-999.00,0,11.43,6.00,4.81,58.57,58.11,56.98,89.94,17.8
4:14:32,2,0.95,114.9,6.20,6.79,0.28666,7.44,57.89,-999.00,-999.00,-999.00,0,11.49,6.03,4.80,58.57,58.11,57.00,89.94,17.7
4:14:42,2,0.96,114.9,6.30,6.78,0.28685,7.44,57.89,-999.00,-999.00,-999.00,0,11.49,6.01,4.81,58.58,58.11,56.97,89.94,17.7
4:14:52,2,0.95,115.0,6.20,6.85,0.28706,7.45,57.90,-999.00,-999.00,-999.00,0,11.49,6.05,4.82,58.59,58.11,57.00,89.94,17.7
4:15:03,2,0.95,115.0,6.10,6.69,0.28726,7.44,57.90,-999.00,-999.00,-999.00,0,11.47,6.04,4.80,58.59,58.12,57.00,89.94,17.7
4:15:13,2,0.95,115.0,6.10,6.67,0.28746,7.45,57.90,-999.00,-999.00,-999.00,0,11.48,6.03,4.83,58.59,58.12,57.00,89.94,17.7
4:15:23,2,0.95,115.0,6.00,6.61,0.28766,7.43,57.90,-999.00,-999.00,-999.00,0,11.46,6.03,4.81,58.58,58.12,57.00,89.94,17.7
