0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC11,TC12,TC13,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FF1,FF2,FF3,Current Leakage (mA),RoomTemp,Humidity
30:19:24,2,0.98,115.0,10.20,11.53,2.56320,8.53,37.25,-999.00,-999.00,-999.00,0,7.35,8.80,9.43,38.93,36.96,35.86,0,90.34,70.7,42.25
30:20:14,2,0.98,115.0,10.20,11.44,2.56479,8.16,37.25,-999.00,-999.00,-999.00,0,6.79,8.42,9.27,38.94,36.97,35.84,0,90.34,70.8,42.25
30:21:04,2,0.98,115.1,10.10,11.35,2.56637,7.81,37.26,-999.00,-999.00,-999.00,0,6.26,8.06,9.12,38.95,37.00,35.84,0,90.34,71.3,42.25
30:21:54,2,0.98,115.1,10.00,11.28,2.56794,7.46,37.27,-999.00,-999.00,-999.00,0,5.76,7.68,8.95,38.98,37.00,35.84,0,90.34,70.9,42.25
30:22:44,2,0.98,115.1,10.00,11.20,2.56961,7.10,37.27,-999.00,-999.00,-999.00,0,5.24,7.28,8.77,38.98,36.99,35.83,0,90.34,70.8,42.25
30:23:35,2,0.98,115.1,9.90,11.13,2.57116,6.74,37.26,-999.00,-999.00,-999.00,0,4.75,6.90,8.56,38.97,36.99,35.81,0,90.34,71.0,42.25
30:24:26,2,0.98,115.1,9.80,11.01,2.57269,6.37,37.24,-999.00,-999.00,-999.00,0,4.23,6.51,8.36,38.95,37.00,35.78,0,90.34,71.4,42.25
30:25:16,2,0.98,115.1,9.70,10.95,2.57421,6.05,37.26,-999.00,-999.00,-999.00,0,3.81,6.16,8.19,38.99,37.00,35.78,0,90.34,71.6,42.25
30:26:06,2,0.98,115.1,9.70,10.86,2.57572,5.73,37.26,-999.00,-999.00,-999.00,0,3.34,5.85,8.00,39.00,37.00,35.78,0,90.34,71.4,42.25
30:26:56,2,0.98,115.1,9.60,10.75,2.57722,5.42,37.27,-999.00,-999.00,-999.00,0,2.94,5.52,7.81,39.02,37.01,35.79,0,90.34,71.5,42.25
30:27:46,2,0.98,114.9,9.50,10.67,2.57870,5.09,37.28,-999.00,-999.00,-999.00,0,2.49,5.16,7.63,39.00,37.03,35.81,0,90.34,71.4,42.25
30:28:36,2,0.98,114.9,9.50,10.62,2.58018,4.79,37.30,-999.00,-999.00,-999.00,0,2.10,4.83,7.44,39.04,37.04,35.82,0,90.34,71.0,42.25
30:29:26,2,0.98,115.1,9.40,10.54,2.58164,4.46,37.27,-999.00,-999.00,-999.00,0,1.68,4.47,7.22,39.01,37.02,35.79,0,90.34,71.6,42.25
30:30:17,2,0.98,115.0,9.40,10.58,2.58321,4.14,37.26,-999.00,-999.00,-999.00,0,1.28,4.14,7.01,39.00,37.01,35.78,0,90.34,71.1,42.25
30:31:07,2,0.97,115.0,9.30,10.43,2.58467,3.85,37.29,-999.00,-999.00,-999.00,0,0.91,3.82,6.82,39.04,37.05,35.78,0,90.34,71.6,42.25
30:31:57,2,0.98,115.0,9.30,10.46,2.58611,3.56,37.30,-999.00,-999.00,-999.00,0,0.58,3.52,6.58,39.06,37.05,35.78,0,90.34,71.4,42.25
30:32:47,2,0.97,115.1,9.10,10.25,2.58755,3.25,37.30,-999.00,-999.00,-999.00,0,0.21,3.20,6.35,39.06,37.05,35.78,0,90.34,71.3,42.25
30:33:37,2,0.98,115.1,9.20,10.37,2.58898,2.97,37.30,-999.00,-999.00,-999.00,0,-0.11,2.91,6.12,39.06,37.05,35.78,0,90.34,71.6,42.25
30:34:28,2,0.97,115.0,9.00,10.10,2.59040,2.68,37.31,-999.00,-999.00,-999.00,0,-0.46,2.59,5.90,39.09,37.05,35.78,0,90.34,71.3,42.25
30:35:18,2,0.98,115.0,9.20,10.26,2.59181,2.40,37.31,-999.00,-999.00,-999.00,0,-0.75,2.29,5.67,39.09,37.07,35.78,0,90.34,71.4,42.25
30:36:08,2,0.97,115.0,9.00,10.07,2.59323,2.09,37.31,-999.00,-999.00,-999.00,0,-1.09,1.97,5.40,39.09,37.08,35.77,0,90.34,71.2,42.25
30:36:58,2,0.97,115.0,9.10,10.24,2.59463,1.79,37.30,-999.00,-999.00,-999.00,0,-1.44,1.66,5.16,39.09,37.05,35.75,0,90.34,70.4,42.25
30:37:48,2,0.97,115.0,9.00,10.10,2.59614,1.51,37.31,-999.00,-999.00,-999.00,0,-1.76,1.35,4.94,39.13,37.05,35.75,0,90.34,71.5,42.25
30:38:38,2,0.97,115.0,9.10,10.16,2.59754,1.23,37.31,-999.00,-999.00,-999.00,0,-2.07,1.05,4.71,39.12,37.05,35.75,0,90.34,71.2,42.25
30:39:29,2,0.97,115.0,9.00,10.09,2.59895,0.95,37.31,-999.00,-999.00,-999.00,0,-2.36,0.76,4.45,39.14,37.05,35.75,0,90.34,71.2,42.25
30:40:19,2,0.97,115.0,9.00,10.07,2.60034,0.69,37.31,-999.00,-999.00,-999.00,0,-2.65,0.50,4.21,39.14,37.05,35.75,0,90.34,71.3,42.25
30:41:10,2,0.97,115.0,9.00,10.07,2.60175,0.40,37.30,-999.00,-999.00,-999.00,0,-2.93,0.17,3.95,39.15,37.03,35.73,0,90.34,71.2,42.25
30:42:00,2,0.97,115.0,8.90,10.00,2.60313,0.16,37.31,-999.00,-999.00,-999.00,0,-3.18,-0.10,3.76,39.16,37.03,35.73,0,90.34,71.0,42.25
30:42:50,2,0.97,115.0,9.00,10.05,2.60463,-0.13,37.30,-999.00,-999.00,-999.00,0,-3.47,-0.43,3.50,39.14,37.05,35.70,0,90.34,71.1,42.25
30:43:40,2,0.97,115.0,8.90,9.92,2.60600,-0.38,37.30,-999.00,-999.00,-999.00,0,-3.75,-0.67,3.27,39.14,37.05,35.70,0,90.34,71.5,42.25
30:44:31,2,0.97,115.0,9.00,10.07,2.60739,-0.61,37.29,-999.00,-999.00,-999.00,0,-4.00,-0.90,3.06,39.14,37.03,35.70,0,90.34,71.6,42.25
30:45:21,2,0.97,115.0,8.80,9.85,2.60877,-0.84,37.31,-999.00,-999.00,-999.00,0,-4.23,-1.15,2.86,39.19,37.05,35.70,0,90.34,70.9,42.25
30:46:11,2,0.97,115.0,9.00,10.04,2.61015,-1.08,37.31,-999.00,-999.00,-999.00,0,-4.47,-1.40,2.64,39.18,37.05,35.70,0,90.34,71.5,42.25
30:47:02,2,0.97,115.0,8.70,9.72,2.61152,-1.31,37.30,-999.00,-999.00,-999.00,0,-4.70,-1.65,2.42,39.17,37.04,35.69,0,90.34,71.4,42.25
30:47:52,2,0.97,115.0,8.90,9.94,2.61288,-1.54,37.32,-999.00,-999.00,-999.00,0,-4.93,-1.89,2.20,39.20,37.05,35.70,0,90.34,71.0,42.25
30:48:42,2,0.97,115.0,8.80,9.81,2.61426,-1.78,37.28,-999.00,-999.00,-999.00,0,-5.17,-2.14,1.98,39.16,37.01,35.66,0,90.34,71.1,42.25
30:49:32,2,0.97,115.1,8.80,9.83,2.61561,-2.00,37.27,-999.00,-999.00,-999.00,0,-5.40,-2.36,1.76,39.14,37.01,35.65,0,90.34,71.6,42.25
30:50:23,2,0.97,115.0,8.80,9.81,2.61707,-2.20,37.26,-999.00,-999.00,-999.00,0,-5.60,-2.57,1.57,39.14,37.00,35.64,0,90.34,71.7,42.25
30:51:13,2,0.97,115.0,8.70,9.72,2.61842,-2.42,37.27,-999.00,-999.00,-999.00,0,-5.80,-2.79,1.34,39.15,37.01,35.65,0,90.34,72.0,42.25
30:52:03,2,0.97,115.0,8.80,9.80,2.61977,-2.63,37.26,-999.00,-999.00,-999.00,0,-6.00,-3.02,1.13,39.14,37.00,35.64,0,90.14,71.6,42.25
30:52:53,2,0.97,115.0,8.60,9.58,2.62111,-2.80,37.31,-999.00,-999.00,-999.00,0,-6.13,-3.21,0.94,39.19,37.04,35.69,0,90.14,71.9,42.25
30:53:44,2,0.97,115.1,8.70,9.79,2.62245,-3.02,37.27,-999.00,-999.00,-999.00,0,-6.39,-3.39,0.72,39.16,37.01,35.65,0,90.14,71.8,42.25
30:54:34,2,0.97,115.1,8.40,9.43,2.62379,-3.20,37.27,-999.00,-999.00,-999.00,0,-6.55,-3.57,0.53,39.16,37.00,35.64,0,90.14,72.1,42.25
30:55:24,2,0.97,115.1,8.70,9.63,2.62521,-3.40,37.27,-999.00,-999.00,-999.00,0,-6.75,-3.76,0.30,39.17,37.00,35.64,0,90.14,71.7,42.25
30:56:14,2,0.97,115.1,8.30,9.31,2.62653,-3.67,37.29,-999.00,-999.00,-999.00,0,-6.90,-4.17,0.07,39.20,37.00,35.67,0,90.14,71.4,42.25
30:57:04,2,0.97,115.1,8.30,9.25,2.62780,-3.90,37.32,-999.00,-999.00,-999.00,0,-7.11,-4.42,-0.16,39.22,37.05,35.70,0,90.14,71.5,42.25
30:57:55,2,0.97,115.0,8.40,9.43,2.62911,-4.07,37.32,-999.00,-999.00,-999.00,0,-7.29,-4.54,-0.37,39.22,37.05,35.70,0,90.14,71.1,42.25
30:58:46,2,0.97,115.0,8.20,9.19,2.63039,-4.22,37.32,-999.00,-999.00,-999.00,0,-7.44,-4.67,-0.56,39.22,37.05,35.70,0,90.14,71.1,42.25
30:59:36,2,0.97,115.0,8.50,9.45,2.63168,-4.38,37.32,-999.00,-999.00,-999.00,0,-7.60,-4.79,-0.75,39.22,37.05,35.70,0,90.14,71.6,42.25
31:00:26,2,0.97,115.1,8.20,9.15,2.63298,-4.55,37.35,-999.00,-999.00,-999.00,0,-7.79,-4.92,-0.95,39.25,37.05,35.74,0,90.14,71.4,42.25
31:01:16,2,0.97,115.1,8.30,9.32,2.63435,-4.70,37.35,-999.00,-999.00,-999.00,0,-7.93,-5.04,-1.14,39.25,37.06,35.75,0,90.14,71.5,42.25
31:02:06,2,0.97,115.1,8.40,9.35,2.63565,-4.86,37.36,-999.00,-999.00,-999.00,0,-8.07,-5.18,-1.34,39.28,37.05,35.75,0.84764,90.14,71.7,42.25
31:02:56,2,0.97,115.0,8.20,9.19,2.63692,-5.03,37.36,-999.00,-999.00,-999.00,0,-8.24,-5.30,-1.54,39.28,37.05,35.75,0,90.14,71.6,42.25
31:03:46,2,0.97,115.0,8.40,9.42,2.63821,-5.18,37.37,-999.00,-999.00,-999.00,0,-8.37,-5.42,-1.75,39.28,37.09,35.75,0,90.14,70.8,42.25
31:04:37,2,0.97,115.0,8.10,9.04,2.63950,-5.32,37.38,-999.00,-999.00,-999.00,0,-8.51,-5.54,-1.92,39.28,37.11,35.75,0,90.14,71.4,42.25
31:05:27,2,0.97,115.0,8.30,9.30,2.64077,-5.46,37.39,-999.00,-999.00,-999.00,0,-8.66,-5.64,-2.09,39.30,37.11,35.75,0,90.14,70.5,42.25
31:06:17,2,0.97,115.1,8.30,9.29,2.64207,-5.61,37.38,-999.00,-999.00,-999.00,0,-8.77,-5.77,-2.29,39.29,37.11,35.75,0,90.14,70.8,42.25
31:07:07,2,0.97,115.1,8.20,9.15,2.64333,-5.74,37.40,-999.00,-999.00,-999.00,0,-8.91,-5.89,-2.43,39.33,37.11,35.75,0,90.14,71.7,42.25
31:07:58,2,0.97,115.0,8.40,9.36,2.64461,-5.87,37.41,-999.00,-999.00,-999.00,0,-9.01,-6.00,-2.61,39.33,37.11,35.78,0,90.14,71.3,42.25
31:08:48,2,0.97,115.0,8.10,8.99,2.64598,-6.06,37.39,-999.00,-999.00,-999.00,0,-9.19,-6.17,-2.82,39.28,37.11,35.77,0,90.14,70.8,42.25
31:09:38,2,0.97,115.0,8.30,9.22,2.64724,-6.20,37.39,-999.00,-999.00,-999.00,0,-9.30,-6.29,-3.02,39.31,37.10,35.77,0,90.14,71.1,42.25
31:10:28,2,0.97,115.0,8.20,9.17,2.64852,-6.33,37.40,-999.00,-999.00,-999.00,0,-9.42,-6.38,-3.19,39.30,37.11,35.78,0,90.14,71.5,42.25
31:11:19,2,0.97,115.0,8.10,9.03,2.64977,-6.45,37.41,-999.00,-999.00,-999.00,0,-9.50,-6.51,-3.35,39.33,37.11,35.78,0,90.14,71.2,42.25
31:12:09,2,0.97,115.0,8.30,9.23,2.65103,-6.58,37.41,-999.00,-999.00,-999.00,0,-9.63,-6.63,-3.49,39.33,37.11,35.78,0,90.14,71.1,42.25
31:13:00,2,0.97,115.0,8.00,8.85,2.65229,-6.71,37.41,-999.00,-999.00,-999.00,0,-9.74,-6.74,-3.66,39.33,37.11,35.78,0,90.14,70.9,42.25
31:13:50,2,0.97,115.0,8.20,9.12,2.65354,-6.83,37.41,-999.00,-999.00,-999.00,0,-9.84,-6.82,-3.82,39.35,37.11,35.78,0,90.14,71.4,42.25
31:14:40,2,0.97,115.1,8.20,9.10,2.65490,-6.95,37.43,-999.00,-999.00,-999.00,0,-9.93,-6.93,-3.98,39.37,37.13,35.79,0,90.14,71.1,42.25
31:15:30,2,0.97,115.1,8.00,8.93,2.65613,-7.06,37.43,-999.00,-999.00,-999.00,0,-10.04,-7.01,-4.12,39.36,37.12,35.80,0,90.14,71.1,42.25
31:16:20,2,0.97,115.1,8.20,9.16,2.65738,-7.19,37.44,-999.00,-999.00,-999.00,0,-10.13,-7.15,-4.28,39.39,37.12,35.80,0,90.14,70.5,42.25
31:17:10,2,0.97,115.1,7.90,8.82,2.65864,-7.30,37.45,-999.00,-999.00,-999.00,0,-10.19,-7.25,-4.45,39.39,37.13,35.82,0,90.14,70.9,42.25
31:18:00,2,0.97,115.1,8.00,8.94,2.65987,-7.41,37.46,-999.00,-999.00,-999.00,0,-10.29,-7.36,-4.58,39.39,37.14,35.84,0,90.14,70.6,42.25
31:18:50,2,0.97,115.1,8.10,9.04,2.66112,-7.51,37.46,-999.00,-999.00,-999.00,0,-10.38,-7.44,-4.72,39.40,37.14,35.84,0,90.14,70.8,42.25
31:19:40,2,0.97,115.1,7.90,8.77,2.66235,-7.64,37.46,-999.00,-999.00,-999.00,0,-10.49,-7.55,-4.89,39.41,37.14,35.84,0,90.14,71.0,42.25
31:20:30,2,0.97,115.1,8.10,9.03,2.66358,-7.72,37.46,-999.00,-999.00,-999.00,0,-10.53,-7.64,-5.00,39.41,37.14,35.84,0,90.14,70.8,42.25
31:21:21,2,0.97,115.1,8.00,8.87,2.66483,-7.84,37.46,-999.00,-999.00,-999.00,0,-10.62,-7.74,-5.16,39.41,37.14,35.84,0,90.14,70.8,42.25
31:22:11,2,0.97,115.1,7.90,8.81,2.66613,-7.94,37.47,-999.00,-999.00,-999.00,0,-10.71,-7.81,-5.30,39.43,37.14,35.84,0,90.14,70.5,42.25
31:23:01,2,0.97,115.1,8.10,8.99,2.66737,-8.05,37.49,-999.00,-999.00,-999.00,0,-10.79,-7.93,-5.43,39.46,37.15,35.85,0,90.14,70.4,42.25
31:23:52,2,0.97,115.1,7.80,8.64,2.66860,-8.14,37.49,-999.00,-999.00,-999.00,0,-10.86,-8.00,-5.57,39.47,37.15,35.86,0,90.14,70.8,42.25
31:24:42,2,0.97,115.1,8.00,8.88,2.66981,-8.24,37.50,-999.00,-999.00,-999.00,0,-10.93,-8.11,-5.68,39.47,37.15,35.89,0,90.14,70.6,42.25
31:25:32,2,0.97,115.2,8.00,8.90,2.67105,-8.36,37.52,-999.00,-999.00,-999.00,0,-11.03,-8.19,-5.85,39.47,37.19,35.89,0,90.14,70.2,42.25
31:26:23,2,0.97,115.1,7.80,8.67,2.67225,-8.44,37.53,-999.00,-999.00,-999.00,0,-11.06,-8.30,-5.97,39.51,37.19,35.89,0,90.14,70.6,42.25
31:27:13,2,0.97,115.1,8.00,8.88,2.67347,-8.53,37.53,-999.00,-999.00,-999.00,0,-11.14,-8.38,-6.07,39.52,37.19,35.89,0,90.14,70.8,42.25
31:28:04,2,0.97,115.1,7.80,8.66,2.67478,-8.61,37.53,-999.00,-999.00,-999.00,0,-11.17,-8.44,-6.22,39.52,37.19,35.89,0,90.14,70.8,42.25
31:28:54,2,0.97,115.1,7.70,8.60,2.67597,-8.71,37.54,-999.00,-999.00,-999.00,0,-11.25,-8.55,-6.32,39.52,37.19,35.90,0,90.14,70.8,42.25
31:29:44,2,0.97,115.1,7.90,8.79,2.67718,-8.80,37.55,-999.00,-999.00,-999.00,0,-11.30,-8.62,-6.47,39.54,37.20,35.91,0,90.14,70.3,42.25
31:30:34,2,0.96,115.1,7.60,8.43,2.67838,-8.87,37.56,-999.00,-999.00,-999.00,0,-11.35,-8.69,-6.56,39.55,37.21,35.92,0,90.14,70.2,42.25
31:31:24,2,0.97,115.1,7.80,8.62,2.67955,-8.97,37.57,-999.00,-999.00,-999.00,0,-11.41,-8.77,-6.73,39.55,37.24,35.92,0,90.14,70.6,42.25
31:32:15,2,0.97,115.2,7.80,8.72,2.68076,-9.04,37.59,-999.00,-999.00,-999.00,0,-11.48,-8.84,-6.81,39.61,37.25,35.92,0,90.14,70.6,42.25
31:33:06,2,0.96,115.2,7.60,8.41,2.68203,-9.14,37.59,-999.00,-999.00,-999.00,0,-11.53,-8.94,-6.95,39.60,37.24,35.92,0,90.14,70.8,42.25
