0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,HREF,LREF,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC,FF,FC door bin,FF door bin,Setra Pressure 0-500,Setra Pressure -14.7 to 200,RoomTemp,Humidity
0:23:33,1,0.77,115.1,1.370,0.30,0.0036,-2.08,34.46,-999.00,-999.00,-999.00,0,-2.08,34.46,6.89,40.24,-10.0000,-18.9940,90.00,29.3,-10.0000
0:23:43,1,0.30,115.1,0.880,0.30,0.0036,-2.01,34.46,-999.00,-999.00,-999.00,0,-2.01,34.46,6.92,40.24,-9.9000,-18.9511,90.00,29.3,-9.9000
0:23:54,1,0.84,115.1,1.480,1.22,0.0037,-1.88,34.51,-999.00,-999.00,-999.00,0,-1.88,34.51,7.02,40.30,-10.0000,-18.9511,90.00,29.3,-10.0000
0:24:04,1,0.77,115.1,1.120,0.29,0.0037,-1.87,34.53,-999.00,-999.00,-999.00,0,-1.87,34.53,7.06,40.30,-10.0000,-18.9940,90.00,29.3,-10.0000
0:24:14,1,0.29,115.1,1.530,1.52,0.0037,-1.85,34.55,-999.00,-999.00,-999.00,0,-1.85,34.55,7.10,40.31,-10.0000,-18.9940,90.00,29.3,-10.0000
0:24:25,1,0.77,115.1,1.370,0.29,0.0037,-1.80,34.55,-999.00,-999.00,-999.00,0,-1.80,34.55,7.11,40.32,-10.0000,-18.9940,90.00,29.3,-10.0000
0:24:35,1,0.29,115.1,0.880,1.52,0.0038,-1.75,34.57,-999.00,-999.00,-999.00,0,-1.75,34.57,7.19,40.33,-10.0000,-18.9940,90.00,29.3,-10.0000
0:24:45,1,0.83,115.0,1.590,1.52,0.0038,-1.71,34.60,-999.00,-999.00,-999.00,0,-1.71,34.60,7.25,40.38,-10.0000,-18.9940,90.00,29.3,-10.0000
0:24:55,1,0.77,115.0,1.120,0.29,0.0038,-1.67,34.62,-999.00,-999.00,-999.00,0,-1.67,34.62,7.29,40.41,-9.9000,-18.9940,90.00,29.3,-9.9000
0:25:05,1,0.29,115.0,0.880,1.52,0.0038,-1.64,34.63,-999.00,-999.00,-999.00,0,-1.64,34.63,7.34,40.43,-10.0000,-18.9940,90.00,29.3,-10.0000
0:25:15,1,0.77,115.0,1.370,0.30,0.0039,-1.62,34.63,-999.00,-999.00,-999.00,0,-1.62,34.63,7.40,40.43,-10.0000,-18.9940,90.00,29.3,-10.0000
0:25:25,1,0.29,115.0,0.880,1.52,0.0039,-1.60,34.68,-999.00,-999.00,-999.00,0,-1.60,34.68,7.42,40.43,-10.0000,-18.9511,90.00,29.3,-10.0000
0:25:35,1,0.83,115.0,1.580,1.52,0.0039,-1.55,34.68,-999.00,-999.00,-999.00,0,-1.55,34.68,7.48,40.46,-9.9000,-18.9511,90.00,29.3,-9.9000
0:25:46,1,0.77,115.0,1.120,0.29,0.0039,-1.54,34.72,-999.00,-999.00,-999.00,0,-1.54,34.72,7.52,40.46,-10.0000,-18.9940,90.00,29.3,-10.0000
0:25:56,1,0.29,115.0,0.870,1.21,0.0040,-1.47,34.74,-999.00,-999.00,-999.00,0,-1.47,34.74,7.57,40.52,-9.9000,-18.9511,90.00,29.3,-9.9000
0:26:06,1,0.77,115.2,1.370,0.30,0.0040,-1.45,34.77,-999.00,-999.00,-999.00,0,-1.45,34.77,7.64,40.52,-9.9000,-18.9511,90.00,29.3,-9.9000
0:26:16,1,0.29,115.2,0.880,0.30,0.0040,-1.40,34.79,-999.00,-999.00,-999.00,0,-1.40,34.79,7.68,40.54,-10.0000,-18.9940,90.00,29.3,-10.0000
0:26:26,1,0.99,115.0,12.780,0.29,0.0045,-1.41,34.79,-999.00,-999.00,-999.00,0,-1.41,34.79,7.71,40.57,-10.0000,-18.9940,90.00,29.3,-10.0000
0:26:17,2,0.99,114.9,13.190,14.93,0.0045,-1.38,34.79,-999.00,-999.00,-999.00,0,-1.38,34.79,7.79,40.57,-9.9000,-18.9511,90.00,29.3,-9.9000
0:26:29,2,0.99,114.9,13.190,14.93,0.0045,-1.38,34.79,-999.00,-999.00,-999.00,0,-1.38,34.79,7.79,40.57,-9.9000,-18.9511,90.00,29.3,-9.9000
0:26:29,2,0.99,114.9,13.190,14.93,0.0045,-1.38,34.79,-999.00,-999.00,-999.00,0,-1.38,34.79,7.79,40.57,-9.9000,-18.9511,90.00,29.3,-9.9000
0:26:39,2,0.99,114.8,12.850,13.64,0.0049,-1.36,34.80,-999.00,-999.00,-999.00,0,-1.36,34.80,7.86,40.45,-10.0000,-18.9940,90.00,29.3,-10.0000
0:26:49,2,0.98,114.7,11.900,14.70,0.0053,-1.29,34.82,-999.00,-999.00,-999.00,0,-1.29,34.82,7.75,40.41,-9.9000,-18.9940,90.00,29.3,-9.9000
0:26:59,2,0.99,114.7,12.470,14.20,0.0058,-1.28,34.82,-999.00,-999.00,-999.00,0,-1.28,34.82,7.59,40.33,-10.0000,-18.9940,90.00,29.3,-10.0000
0:27:09,2,0.98,114.7,11.500,12.96,0.0062,-1.25,34.82,-999.00,-999.00,-999.00,0,-1.25,34.82,7.42,40.26,-10.0000,-18.9940,90.00,29.3,-10.0000
0:27:20,2,0.98,114.7,12.310,13.91,0.0066,-1.13,34.86,-999.00,-999.00,-999.00,0,-1.13,34.86,7.32,40.18,-10.0000,-18.9940,90.00,29.3,-10.0000
0:27:30,2,0.98,114.8,11.850,12.58,0.0070,-1.15,34.82,-999.00,-999.00,-999.00,0,-1.15,34.82,7.11,40.16,-10.0000,-18.9940,90.00,29.3,-10.0000
0:27:40,2,0.98,114.8,10.780,13.32,0.0072,-1.16,34.85,-999.00,-999.00,-999.00,0,-1.16,34.85,6.91,40.03,-10.0000,-18.9940,90.00,29.3,-10.0000
0:27:50,2,0.98,114.8,11.450,12.82,0.0076,-1.11,34.88,-999.00,-999.00,-999.00,0,-1.11,34.88,6.75,39.93,-10.0000,-18.9940,90.00,29.3,-10.0000
0:28:01,2,0.98,114.8,10.480,11.80,0.0080,-1.13,34.85,-999.00,-999.00,-999.00,0,-1.13,34.85,6.52,39.84,-10.0000,-18.9940,90.00,29.3,-10.0000
0:28:11,2,0.98,114.8,11.420,12.64,0.0083,-1.17,34.86,-999.00,-999.00,-999.00,0,-1.17,34.86,6.33,39.83,-10.0000,-18.9940,90.00,29.3,-10.0000
0:28:21,2,0.98,114.8,11.070,11.65,0.0087,-1.16,34.88,-999.00,-999.00,-999.00,0,-1.16,34.88,6.12,39.78,-9.9000,-18.9511,90.00,29.3,-9.9000
0:28:31,2,0.98,114.8,10.300,12.76,0.0090,-1.19,34.89,-999.00,-999.00,-999.00,0,-1.19,34.89,5.91,39.75,-9.9000,-18.9511,90.00,29.3,-9.9000
0:28:41,2,0.98,114.8,11.140,12.43,0.0094,-1.21,34.87,-999.00,-999.00,-999.00,0,-1.21,34.87,5.72,39.76,-10.0000,-18.9940,90.00,29.3,-10.0000
0:28:51,2,0.98,114.8,10.270,11.55,0.0096,-1.21,34.90,-999.00,-999.00,-999.00,0,-1.21,34.90,5.58,39.75,-10.0000,-18.9940,90.00,29.3,-10.0000
0:29:01,2,0.98,114.8,11.240,12.77,0.0100,-1.23,34.87,-999.00,-999.00,-999.00,0,-1.23,34.87,5.41,39.68,-10.0000,-18.9940,90.00,29.3,-10.0000
0:29:11,2,0.98,114.8,11.030,11.54,0.0104,-1.22,34.90,-999.00,-999.00,-999.00,0,-1.22,34.90,5.24,39.59,-9.9000,-18.9940,90.00,29.4,-9.9000
0:29:22,2,0.98,114.8,10.210,11.48,0.0107,-1.28,34.88,-999.00,-999.00,-999.00,0,-1.28,34.88,5.13,39.58,-10.0000,-18.9940,90.00,29.4,-10.0000
0:29:32,2,0.98,114.8,11.220,11.47,0.0111,-1.31,34.90,-999.00,-999.00,-999.00,0,-1.31,34.90,4.96,39.61,-10.0000,-18.9940,90.00,29.4,-10.0000
0:29:42,2,0.98,114.8,10.200,11.47,0.0114,-1.33,34.89,-999.00,-999.00,-999.00,0,-1.33,34.89,4.79,39.61,-9.9000,-18.9511,90.00,29.4,-9.9000
0:29:53,2,0.98,114.8,11.260,12.70,0.0118,-1.35,34.93,-999.00,-999.00,-999.00,0,-1.35,34.93,4.55,39.56,-10.0000,-18.9940,90.00,29.4,-10.0000
0:30:03,2,0.98,114.8,10.930,11.42,0.0120,-1.28,34.93,-999.00,-999.00,-999.00,0,-1.28,34.93,4.47,39.49,-9.9000,-18.9940,90.00,29.4,-9.9000
0:30:13,2,0.98,114.8,10.140,11.40,0.0124,-1.32,34.93,-999.00,-999.00,-999.00,0,-1.32,34.93,4.36,39.45,-10.0000,-18.9940,90.00,29.4,-10.0000
0:30:23,2,0.98,114.8,11.180,12.61,0.0128,-1.39,34.93,-999.00,-999.00,-999.00,0,-1.39,34.93,4.23,39.39,-10.0000,-18.9940,90.00,29.4,-10.0000
0:30:33,2,0.98,114.8,10.140,11.39,0.0131,-1.41,34.93,-999.00,-999.00,-999.00,0,-1.41,34.93,4.13,39.41,-10.0000,-18.9940,90.00,29.4,-10.0000
0:30:43,2,0.98,114.8,11.210,12.65,0.0135,-1.40,34.95,-999.00,-999.00,-999.00,0,-1.40,34.95,4.14,39.45,-10.0000,-18.9940,90.00,29.4,-10.0000
0:30:53,2,0.98,114.8,10.930,11.41,0.0138,-1.41,34.96,-999.00,-999.00,-999.00,0,-1.41,34.96,4.01,39.42,-10.0000,-18.9940,90.00,29.4,-10.0000
0:31:03,2,0.98,114.8,10.130,12.61,0.0142,-1.43,34.95,-999.00,-999.00,-999.00,0,-1.43,34.95,3.82,39.30,-10.0000,-18.9511,90.00,29.4,-10.0000
0:31:13,2,0.98,114.8,11.070,12.31,0.0144,-1.49,34.94,-999.00,-999.00,-999.00,0,-1.49,34.94,3.69,39.32,-10.0000,-18.9940,90.00,29.4,-10.0000
0:31:24,2,0.98,114.8,10.130,11.38,0.0148,-1.51,34.95,-999.00,-999.00,-999.00,0,-1.51,34.95,3.61,39.34,-10.0000,-18.9940,90.00,29.4,-10.0000
0:31:34,2,0.98,114.8,10.140,12.61,0.0151,-1.54,34.96,-999.00,-999.00,-999.00,0,-1.54,34.96,3.54,39.26,-10.0000,-18.9940,90.00,29.4,-10.0000
0:31:44,2,0.98,114.8,10.920,12.31,0.0155,-1.49,34.97,-999.00,-999.00,-999.00,0,-1.49,34.97,3.50,39.23,-9.9000,-18.9940,90.00,29.4,-9.9000
0:31:54,2,0.98,114.8,10.200,11.47,0.0158,-1.59,34.94,-999.00,-999.00,-999.00,0,-1.59,34.94,3.38,39.18,-10.0000,-18.9940,90.00,29.4,-10.0000
0:32:04,2,0.98,114.8,11.190,12.61,0.0162,-1.58,34.94,-999.00,-999.00,-999.00,0,-1.58,34.94,3.29,39.16,-9.9000,-18.9940,90.00,29.4,-9.9000
0:32:14,2,0.98,114.8,10.100,11.36,0.0165,-1.63,34.94,-999.00,-999.00,-999.00,0,-1.63,34.94,3.16,39.11,-10.0000,-18.9940,90.00,29.4,-10.0000
0:32:25,2,0.98,114.8,10.110,12.27,0.0169,-1.62,34.95,-999.00,-999.00,-999.00,0,-1.62,34.95,3.01,39.12,-9.9000,-18.9940,90.00,29.4,-9.9000
0:32:35,2,0.98,114.8,10.900,11.36,0.0171,-1.58,34.96,-999.00,-999.00,-999.00,0,-1.58,34.96,2.91,39.06,-10.0000,-18.9940,90.00,29.4,-10.0000
0:32:45,2,0.98,114.8,10.100,12.59,0.0175,-1.60,34.97,-999.00,-999.00,-999.00,0,-1.60,34.97,2.77,39.10,-10.0000,-18.9940,90.00,29.4,-10.0000
0:32:55,2,0.98,114.8,11.130,11.37,0.0178,-1.60,34.98,-999.00,-999.00,-999.00,0,-1.60,34.98,2.62,39.09,-9.9000,-18.9511,90.00,29.4,-9.9000
0:33:05,2,0.98,114.8,10.250,11.33,0.0182,-1.63,34.96,-999.00,-999.00,-999.00,0,-1.63,34.96,2.61,39.04,-10.0000,-18.9940,90.00,29.4,-10.0000
0:33:15,2,0.98,114.8,10.110,12.56,0.0186,-1.67,34.96,-999.00,-999.00,-999.00,0,-1.67,34.96,2.60,39.04,-10.0000,-18.9940,90.00,29.4,-10.0000
0:33:26,2,0.98,114.8,10.900,11.37,0.0189,-1.68,34.99,-999.00,-999.00,-999.00,0,-1.68,34.99,2.50,39.03,-10.0000,-18.9940,90.00,29.4,-10.0000
0:33:36,2,0.98,114.8,10.100,12.58,0.0193,-1.72,34.96,-999.00,-999.00,-999.00,0,-1.72,34.96,2.40,39.02,-10.0000,-18.9940,90.00,29.4,-10.0000
0:33:46,2,0.98,114.8,11.150,12.27,0.0195,-1.75,34.97,-999.00,-999.00,-999.00,0,-1.75,34.97,2.38,38.93,-10.0000,-18.9940,90.00,29.4,-10.0000
0:33:56,2,0.98,114.8,10.870,11.34,0.0199,-1.78,35.00,-999.00,-999.00,-999.00,0,-1.78,35.00,2.23,38.95,-10.0000,-18.9940,90.00,29.4,-10.0000
0:34:06,2,0.98,114.9,10.080,12.56,0.0202,-1.80,34.99,-999.00,-999.00,-999.00,0,-1.80,34.99,2.17,38.90,-10.0000,-18.9940,90.00,29.4,-10.0000
0:34:17,2,0.98,114.9,10.840,12.23,0.0206,-1.83,34.98,-999.00,-999.00,-999.00,0,-1.83,34.98,1.99,38.88,-10.0000,-18.9940,90.00,29.4,-10.0000
0:34:27,2,0.98,114.9,10.050,11.31,0.0209,-1.87,34.96,-999.00,-999.00,-999.00,0,-1.87,34.96,1.87,38.82,-10.0000,-18.9940,90.00,29.4,-10.0000
0:34:37,2,0.98,114.9,11.120,12.55,0.0213,-1.87,34.96,-999.00,-999.00,-999.00,0,-1.87,34.96,1.81,38.77,-10.0000,-18.9940,90.00,29.4,-10.0000
0:34:47,2,0.98,114.9,10.860,11.32,0.0215,-1.93,34.98,-999.00,-999.00,-999.00,0,-1.93,34.98,1.69,38.73,-10.0000,-18.9940,90.00,29.4,-10.0000
0:34:57,2,0.98,114.9,11.110,12.54,0.0219,-1.93,34.97,-999.00,-999.00,-999.00,0,-1.93,34.97,1.63,38.73,-10.0000,-18.9940,90.00,29.4,-10.0000
0:35:07,2,0.98,114.9,10.860,11.32,0.0222,-1.95,34.97,-999.00,-999.00,-999.00,0,-1.95,34.97,1.56,38.74,-10.0000,-18.9940,90.00,29.4,-10.0000
0:35:17,2,0.98,114.9,10.080,12.56,0.0226,-1.98,34.98,-999.00,-999.00,-999.00,0,-1.98,34.98,1.49,38.75,-9.9000,-18.9511,90.00,29.4,-9.9000
0:35:28,2,0.98,114.9,11.120,12.55,0.0229,-1.97,34.98,-999.00,-999.00,-999.00,0,-1.97,34.98,1.41,38.77,-9.9000,-18.9940,90.00,29.4,-9.9000
0:35:38,2,0.98,114.9,10.880,11.30,0.0233,-2.04,34.96,-999.00,-999.00,-999.00,0,-2.04,34.96,1.25,38.79,-10.0000,-18.9940,90.00,29.4,-10.0000
0:35:48,2,0.98,114.9,10.060,12.27,0.0236,-2.04,34.96,-999.00,-999.00,-999.00,0,-2.04,34.96,1.25,38.77,-10.0000,-18.9940,90.00,29.4,-10.0000
0:35:58,2,0.98,114.9,10.830,11.29,0.0239,-2.07,34.96,-999.00,-999.00,-999.00,0,-2.07,34.96,1.17,38.64,-10.0000,-18.9940,90.00,29.4,-10.0000
0:36:09,2,0.98,114.9,10.040,12.51,0.0242,-2.11,34.96,-999.00,-999.00,-999.00,0,-2.11,34.96,1.15,38.72,-10.0000,-18.9940,90.00,29.4,-10.0000
0:36:19,2,0.98,114.9,11.070,12.49,0.0246,-2.15,34.95,-999.00,-999.00,-999.00,0,-2.15,34.95,1.06,38.70,-10.0000,-18.9940,90.00,29.4,-10.0000
0:36:29,2,0.98,114.9,10.800,11.28,0.0249,-2.17,34.97,-999.00,-999.00,-999.00,0,-2.17,34.97,0.99,38.60,-10.0000,-18.9940,90.00,29.4,-10.0000
0:36:39,2,0.98,114.9,10.040,12.51,0.0253,-2.22,34.96,-999.00,-999.00,-999.00,0,-2.22,34.96,0.96,38.54,-10.0000,-18.9940,90.00,29.4,-10.0000
0:36:49,2,0.98,114.9,10.820,12.20,0.0256,-2.23,34.96,-999.00,-999.00,-999.00,0,-2.23,34.96,0.89,38.53,-10.0000,-18.9940,90.00,29.4,-10.0000
0:36:59,2,0.98,114.9,10.040,11.28,0.0260,-2.24,34.96,-999.00,-999.00,-999.00,0,-2.24,34.96,0.81,38.55,-10.0000,-18.9940,90.00,29.4,-10.0000
0:37:09,2,0.98,114.9,11.110,12.22,0.0264,-2.25,34.96,-999.00,-999.00,-999.00,0,-2.25,34.96,0.77,38.54,-9.9000,-18.9940,90.00,29.4,-9.9000
0:37:20,2,0.98,114.9,10.810,11.28,0.0266,-2.31,34.96,-999.00,-999.00,-999.00,0,-2.31,34.96,0.76,38.50,-9.9000,-18.9940,90.00,29.3,-9.9000
0:37:30,2,0.98,114.9,9.980,12.18,0.0269,-2.34,34.96,-999.00,-999.00,-999.00,0,-2.34,34.96,0.65,38.48,-10.0000,-18.9940,90.00,29.3,-10.0000
0:37:40,2,0.98,114.9,10.780,11.24,0.0273,-2.36,34.97,-999.00,-999.00,-999.00,0,-2.36,34.97,0.59,38.51,-10.0000,-18.9940,90.00,29.3,-10.0000
0:37:50,2,0.98,114.9,9.970,11.21,0.0276,-2.38,34.99,-999.00,-999.00,-999.00,0,-2.38,34.99,0.58,38.40,-10.0000,-18.9940,90.00,29.3,-10.0000
0:38:01,2,0.98,114.9,11.110,12.19,0.0280,-2.47,34.96,-999.00,-999.00,-999.00,0,-2.47,34.96,0.52,38.39,-10.0000,-18.9940,90.00,29.3,-10.0000
0:38:11,2,0.98,114.9,10.770,11.24,0.0283,-2.49,34.96,-999.00,-999.00,-999.00,0,-2.49,34.96,0.46,38.40,-10.0000,-18.9940,90.00,29.3,-10.0000
0:38:21,2,0.98,114.9,9.980,12.12,0.0287,-2.54,34.96,-999.00,-999.00,-999.00,0,-2.54,34.96,0.43,38.46,-10.0000,-18.9940,90.00,29.3,-10.0000
0:38:31,2,0.98,114.9,10.780,11.22,0.0289,-2.49,34.95,-999.00,-999.00,-999.00,0,-2.49,34.95,0.36,38.39,-10.0000,-18.9940,90.00,29.3,-10.0000
0:38:41,2,0.98,114.9,10.010,11.26,0.0293,-2.55,34.96,-999.00,-999.00,-999.00,0,-2.55,34.96,0.29,38.31,-10.0000,-18.9940,90.00,29.3,-10.0000
0:38:51,2,0.98,114.9,11.040,12.15,0.0296,-2.57,34.96,-999.00,-999.00,-999.00,0,-2.57,34.96,0.20,38.37,-10.0000,-18.9511,90.00,29.3,-10.0000
0:39:01,2,0.98,114.9,10.780,11.24,0.0300,-2.67,34.96,-999.00,-999.00,-999.00,0,-2.67,34.96,0.14,38.37,-10.0000,-18.9940,90.00,29.3,-10.0000
0:39:11,2,0.98,114.9,9.970,12.44,0.0303,-2.69,34.96,-999.00,-999.00,-999.00,0,-2.69,34.96,0.08,38.29,-10.0000,-18.9940,90.00,29.3,-10.0000
0:39:22,2,0.98,114.9,10.750,12.13,0.0307,-2.70,34.93,-999.00,-999.00,-999.00,0,-2.70,34.93,-0.01,38.34,-10.0000,-18.9940,90.00,29.3,-10.0000
0:39:32,2,0.98,114.9,10.050,11.30,0.0310,-2.74,34.94,-999.00,-999.00,-999.00,0,-2.74,34.94,-0.10,38.37,-10.0000,-18.9940,90.00,29.3,-10.0000
0:39:42,2,0.98,114.9,11.030,12.16,0.0314,-2.78,34.94,-999.00,-999.00,-999.00,0,-2.78,34.94,-0.11,38.30,-10.0000,-18.9940,90.00,29.3,-10.0000
0:39:52,2,0.98,114.9,10.740,11.21,0.0316,-2.76,34.94,-999.00,-999.00,-999.00,0,-2.76,34.94,-0.17,38.25,-9.9000,-18.9511,90.00,29.3,-9.9000
0:40:03,2,0.98,114.9,9.950,12.10,0.0320,-2.81,34.95,-999.00,-999.00,-999.00,0,-2.81,34.95,-0.17,38.28,-10.0000,-18.9940,90.00,29.3,-10.0000
0:40:13,2,0.98,114.9,10.730,11.19,0.0323,-2.86,34.93,-999.00,-999.00,-999.00,0,-2.86,34.93,-0.29,38.23,-10.0000,-18.9940,90.00,29.3,-10.0000
0:40:23,2,0.98,114.9,9.990,11.23,0.0327,-2.93,34.93,-999.00,-999.00,-999.00,0,-2.93,34.93,-0.31,38.26,-9.9000,-18.9511,90.00,29.3,-9.9000
0:40:33,2,0.98,114.9,11.030,12.12,0.0330,-2.91,34.95,-999.00,-999.00,-999.00,0,-2.91,34.95,-0.40,38.24,-10.0000,-18.9940,90.00,29.3,-10.0000
0:40:43,2,0.98,114.9,10.720,11.18,0.0334,-2.95,34.93,-999.00,-999.00,-999.00,0,-2.95,34.93,-0.36,38.29,-10.0000,-18.9940,90.00,29.3,-10.0000
0:40:53,2,0.98,114.9,9.940,12.09,0.0337,-3.01,34.93,-999.00,-999.00,-999.00,0,-3.01,34.93,-0.46,38.22,-10.0000,-18.9940,90.00,29.3,-10.0000
0:41:03,2,0.98,114.9,10.700,11.16,0.0340,-3.01,34.93,-999.00,-999.00,-999.00,0,-3.01,34.93,-0.50,38.15,-10.0000,-18.9940,90.00,29.3,-10.0000
0:41:14,2,0.98,114.9,9.990,11.23,0.0343,-3.05,34.93,-999.00,-999.00,-999.00,0,-3.05,34.93,-0.51,38.15,-10.0000,-18.9940,90.00,29.3,-10.0000
0:41:24,2,0.98,114.9,11.000,12.07,0.0347,-3.11,34.92,-999.00,-999.00,-999.00,0,-3.11,34.92,-0.60,38.13,-10.0000,-18.9940,90.00,29.3,-10.0000
0:41:34,2,0.98,114.9,10.710,11.14,0.0350,-3.14,34.93,-999.00,-999.00,-999.00,0,-3.14,34.93,-0.68,38.06,-10.0000,-18.9940,90.00,29.3,-10.0000
0:41:44,2,0.98,114.9,9.920,12.38,0.0354,-3.13,34.92,-999.00,-999.00,-999.00,0,-3.13,34.92,-0.66,38.05,-9.9000,-18.9511,90.00,29.3,-9.9000
0:41:54,2,0.98,114.9,10.720,12.09,0.0357,-3.20,34.90,-999.00,-999.00,-999.00,0,-3.20,34.90,-0.77,38.07,-9.9000,-18.9511,90.00,29.3,-9.9000
0:42:04,2,0.98,114.9,9.950,11.18,0.0360,-3.24,34.93,-999.00,-999.00,-999.00,0,-3.24,34.93,-0.70,38.04,-10.0000,-18.9940,90.00,29.3,-10.0000
0:42:14,2,0.98,114.9,10.990,12.39,0.0363,-3.14,34.88,-999.00,-999.00,-999.00,0,-3.14,34.88,-0.75,38.04,-9.9000,-18.9511,90.00,29.3,-9.9000
0:42:24,2,0.98,114.9,10.710,12.07,0.0367,-3.19,34.87,-999.00,-999.00,-999.00,0,-3.19,34.87,-0.83,38.00,-9.9000,-18.9511,90.00,29.3,-9.9000
0:42:35,2,0.98,114.9,9.920,12.06,0.0370,-3.20,34.87,-999.00,-999.00,-999.00,0,-3.20,34.87,-0.88,38.07,-9.9000,-18.9511,90.00,29.2,-9.9000
0:42:45,2,0.98,114.9,10.680,12.04,0.0374,-3.25,34.87,-999.00,-999.00,-999.00,0,-3.25,34.87,-0.93,37.96,-10.0000,-18.9940,90.00,29.2,-10.0000
0:42:55,2,0.98,114.9,9.900,11.13,0.0377,-3.30,34.86,-999.00,-999.00,-999.00,0,-3.30,34.86,-1.00,37.88,-10.0000,-18.9940,90.00,29.2,-10.0000
0:43:05,2,0.98,114.9,10.950,12.35,0.0379,-3.31,34.87,-999.00,-999.00,-999.00,0,-3.31,34.87,-0.96,37.85,-10.0000,-18.9940,90.00,29.2,-10.0000
0:43:15,2,0.98,114.9,10.680,12.04,0.0383,-3.37,34.83,-999.00,-999.00,-999.00,0,-3.37,34.83,-0.97,37.76,-10.0000,-18.9940,90.00,29.2,-10.0000
0:43:26,2,0.98,114.9,9.900,12.05,0.0386,-3.40,34.87,-999.00,-999.00,-999.00,0,-3.40,34.87,-1.09,37.72,-9.9000,-18.9940,90.20,29.2,-9.9000
0:43:36,2,0.98,114.9,10.690,11.15,0.0390,-3.48,34.86,-999.00,-999.00,-999.00,0,-3.48,34.86,-1.13,37.84,-10.0000,-18.9940,90.20,29.2,-10.0000
0:43:46,2,0.98,115.0,9.920,12.36,0.0393,-3.53,34.83,-999.00,-999.00,-999.00,0,-3.53,34.83,-1.19,37.75,-10.0000,-18.9940,90.20,29.2,-10.0000
0:43:56,2,0.98,115.0,10.950,12.08,0.0397,-3.56,34.82,-999.00,-999.00,-999.00,0,-3.56,34.82,-1.19,37.74,-9.9000,-18.9940,90.20,29.2,-9.9000
0:44:06,2,0.98,115.0,10.670,11.14,0.0400,-3.59,34.83,-999.00,-999.00,-999.00,0,-3.59,34.83,-1.30,37.68,-10.0000,-18.9940,90.20,29.2,-10.0000
0:44:17,2,0.98,114.9,9.880,11.12,0.0404,-3.62,34.82,-999.00,-999.00,-999.00,0,-3.62,34.82,-1.32,37.73,-10.0000,-18.9940,90.20,29.2,-10.0000
0:44:27,2,0.98,115.0,10.650,12.01,0.0407,-3.66,34.82,-999.00,-999.00,-999.00,0,-3.66,34.82,-1.39,37.73,-10.0000,-18.9940,90.20,29.2,-10.0000
0:44:37,2,0.98,115.0,9.890,11.12,0.0410,-3.71,34.82,-999.00,-999.00,-999.00,0,-3.71,34.82,-1.46,37.68,-10.0000,-18.9940,90.20,29.2,-10.0000
0:44:47,2,0.98,114.9,10.920,12.02,0.0413,-3.73,34.79,-999.00,-999.00,-999.00,0,-3.73,34.79,-1.52,37.68,-10.0000,-18.9940,90.20,29.2,-10.0000
0:44:57,2,0.98,114.9,10.630,11.09,0.0417,-3.78,34.79,-999.00,-999.00,-999.00,0,-3.78,34.79,-1.53,37.59,-10.0000,-18.9940,90.20,29.2,-10.0000
0:45:07,2,0.98,114.9,9.860,11.08,0.0420,-3.81,34.79,-999.00,-999.00,-999.00,0,-3.81,34.79,-1.52,37.59,-10.0000,-18.9511,90.20,29.2,-10.0000
0:45:17,2,0.98,114.9,10.670,12.03,0.0424,-3.82,34.79,-999.00,-999.00,-999.00,0,-3.82,34.79,-1.55,37.64,-10.0000,-18.9940,90.20,29.2,-10.0000
0:45:28,2,0.98,114.9,9.870,11.09,0.0427,-3.88,34.79,-999.00,-999.00,-999.00,0,-3.88,34.79,-1.52,37.62,-10.0000,-18.9940,90.20,29.2,-10.0000
0:45:38,2,0.98,114.9,10.930,12.03,0.0431,-3.90,34.79,-999.00,-999.00,-999.00,0,-3.90,34.79,-1.57,37.56,-10.0000,-18.9940,90.20,29.2,-10.0000
0:45:48,2,0.98,114.9,10.650,11.10,0.0433,-3.93,34.78,-999.00,-999.00,-999.00,0,-3.93,34.78,-1.62,37.46,-10.0000,-18.9940,90.20,29.2,-10.0000
0:45:58,2,0.98,114.9,9.860,12.00,0.0436,-3.95,34.77,-999.00,-999.00,-999.00,0,-3.95,34.77,-1.56,37.49,-9.9000,-18.9940,90.20,29.2,-9.9000
0:46:09,2,0.98,114.9,10.640,11.98,0.0440,-3.98,34.75,-999.00,-999.00,-999.00,0,-3.98,34.75,-1.71,37.49,-9.9000,-18.9511,90.20,29.2,-9.9000
0:46:19,2,0.98,114.9,9.960,11.05,0.0443,-4.05,34.78,-999.00,-999.00,-999.00,0,-4.05,34.78,-1.70,37.46,-9.9000,-18.9511,90.20,29.2,-9.9000
0:46:29,2,0.98,114.9,10.990,12.01,0.0447,-4.05,34.75,-999.00,-999.00,-999.00,0,-4.05,34.75,-1.74,37.46,-9.9000,-18.9511,90.20,29.2,-9.9000
