TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,TC5,TC6,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
Test Time,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FC4,FC5,FC6,AmbLeftBot,AmbLeft,AmbLeftTop,AmbRightBot,AmbRight,AmbRightTop
1:39:16,1,0.00,115.2,0,0,0.0407,1.26,-999.00,89.73,-999.00,-999.00,0,3.74,-1.06,0.03,3.98,-0.95,1.80,89.7200,89.8300,89.7900,89.7700,89.6300,89.6300
1:40:06,1,0.00,115.2,0,0,0.0407,1.27,-999.00,89.72,-999.00,-999.00,0,3.80,-1.07,0.04,3.99,-0.95,1.82,89.7000,89.8100,89.7700,89.7700,89.6300,89.6400
1:40:56,1,0.00,115.1,9.200,0,0.0409,1.28,-999.00,89.72,-999.00,-999.00,0,3.80,-1.07,0.04,4.04,-0.98,1.87,89.7000,89.8100,89.7700,89.7700,89.6400,89.6100
1:40:59,2,0.00,115.0,9.100,9.30,0.0409,1.29,-999.00,89.72,-999.00,-999.00,0,3.83,-1.06,0.04,4.04,-0.96,1.87,89.7000,89.8100,89.7800,89.7700,89.6300,89.6300
1:41:49,2,0.89,114.8,8.800,8.97,0.0422,1.29,-999.00,89.71,-999.00,-999.00,0,3.85,-1.09,0.07,4.04,-1.00,1.88,89.7000,89.8000,89.7700,89.7700,89.6300,89.6300
1:42:39,2,0.88,114.8,8.200,8.24,0.0435,1.29,-999.00,89.71,-999.00,-999.00,0,3.81,-1.09,0.10,4.04,-1.00,1.91,89.6800,89.7900,89.7700,89.7700,89.6300,89.6300
1:43:30,2,0.87,114.8,7.900,7.87,0.0446,1.29,-999.00,89.71,-999.00,-999.00,0,3.74,-1.07,0.10,4.05,-1.00,1.94,89.7000,89.8000,89.7700,89.7700,89.6300,89.5900
1:44:20,2,0.86,114.8,7.800,7.71,0.0457,1.30,-999.00,89.72,-999.00,-999.00,0,3.70,-1.06,0.15,4.04,-1.00,1.96,89.7000,89.8100,89.7700,89.7700,89.6300,89.6000
1:45:10,2,0.85,114.8,7.700,7.55,0.0467,1.28,-999.00,89.71,-999.00,-999.00,0,3.66,-1.06,0.15,4.04,-1.05,1.95,89.7000,89.8100,89.7700,89.7700,89.6000,89.5900
1:46:00,2,0.85,114.8,7.600,7.43,0.0478,1.28,-999.00,89.74,-999.00,-999.00,0,3.62,-1.06,0.15,4.04,-1.04,1.99,89.7000,89.8500,89.7700,89.7700,89.6200,89.5900
1:46:51,2,0.86,114.8,7.500,7.37,0.0488,1.25,-999.00,89.74,-999.00,-999.00,0,3.52,-1.06,0.15,3.99,-1.05,1.96,89.7200,89.8500,89.7800,89.7700,89.6300,89.5900
1:47:41,2,0.85,114.8,7.400,7.25,0.0498,1.24,-999.00,89.74,-999.00,-999.00,0,3.50,-1.06,0.15,3.98,-1.05,1.91,89.7100,89.8600,89.7700,89.7700,89.6300,89.5900
1:48:16,1,0.85,115.0,0,0,0.0506,1.23,-999.00,89.74,-999.00,-999.00,0,3.47,-1.07,0.15,3.98,-1.04,1.90,89.7100,89.8600,89.7800,89.7700,89.6300,89.5900
1:48:23,1,0.00,115.0,0,0,0.0506,1.23,-999.00,89.74,-999.00,-999.00,0,3.47,-1.07,0.15,3.98,-1.04,1.90,89.7100,89.8600,89.7800,89.7700,89.6300,89.5900
1:49:13,1,0.00,115.1,0,0,0.0506,1.20,-999.00,89.75,-999.00,-999.00,0,3.39,-1.06,0.11,3.94,-1.06,1.88,89.7200,89.8700,89.7800,89.7800,89.6300,89.5900
1:50:04,1,0.00,115.1,0,0,0.0506,1.20,-999.00,89.76,-999.00,-999.00,0,3.39,-1.06,0.13,3.93,-1.05,1.85,89.7200,89.8900,89.7700,89.7700,89.6300,89.5900
1:50:54,1,0.00,115.1,0,0,0.0506,1.20,-999.00,89.77,-999.00,-999.00,0,3.39,-1.06,0.09,3.95,-1.02,1.85,89.7300,89.9100,89.7700,89.7700,89.6300,89.5800
1:51:44,1,0.00,115.1,0,0,0.0506,1.18,-999.00,89.74,-999.00,-999.00,0,3.41,-1.06,0.05,3.93,-1.00,1.77,89.7300,89.8600,89.7700,89.7700,89.6300,89.5800
1:52:34,1,0.00,115.1,0,0,0.0506,1.16,-999.00,89.76,-999.00,-999.00,0,3.41,-1.06,0.04,3.87,-1.00,1.71,89.7400,89.8700,89.7700,89.7700,89.6400,89.5700
1:53:24,1,0.00,115.1,0,0,0.0506,1.16,-999.00,89.72,-999.00,-999.00,0,3.41,-1.06,0.02,3.87,-1.00,1.71,89.7300,89.8400,89.7300,89.7800,89.6100,89.5700
1:54:15,1,0.00,115.1,0,0,0.0506,1.16,-999.00,89.71,-999.00,-999.00,0,3.47,-1.06,0.01,3.87,-1.00,1.69,89.7100,89.8200,89.7200,89.7700,89.5900,89.5700
1:55:05,1,0.00,115.2,0,0,0.0506,1.17,-999.00,89.70,-999.00,-999.00,0,3.48,-1.06,0.01,3.89,-0.98,1.69,89.7100,89.8100,89.7200,89.7800,89.5900,89.5700
1:55:55,1,0.00,115.2,0,0,0.0506,1.18,-999.00,89.71,-999.00,-999.00,0,3.53,-1.06,-0.03,3.90,-0.97,1.69,89.7200,89.8100,89.7500,89.7700,89.6200,89.5500
1:56:45,1,0.00,115.2,0,0,0.0506,1.18,-999.00,89.68,-999.00,-999.00,0,3.53,-1.06,-0.04,3.90,-0.96,1.69,89.7000,89.8000,89.7100,89.7200,89.5600,89.5100
1:57:35,1,0.00,115.1,0,0,0.0506,1.18,-999.00,89.68,-999.00,-999.00,0,3.54,-1.08,-0.04,3.91,-0.96,1.70,89.7200,89.8000,89.7600,89.7600,89.5700,89.5500
1:58:25,1,0.00,115.2,0,0,0.0506,1.19,-999.00,89.68,-999.00,-999.00,0,3.61,-1.10,-0.04,3.93,-0.94,1.70,89.6700,89.7900,89.7600,89.7600,89.5600,89.5200
1:59:15,1,0.00,115.1,0,0,0.0506,1.21,-999.00,89.66,-999.00,-999.00,0,3.64,-1.09,-0.04,3.93,-0.94,1.74,89.6700,89.7600,89.7400,89.7400,89.5600,89.5300
2:00:06,1,0.00,115.1,0,0,0.0506,1.21,-999.00,89.66,-999.00,-999.00,0,3.66,-1.11,-0.04,3.94,-0.94,1.76,89.6700,89.7600,89.7300,89.7400,89.5600,89.5300
2:00:56,1,0.00,115.1,0,0,0.0506,1.23,-999.00,89.65,-999.00,-999.00,0,3.69,-1.08,0,3.97,-0.94,1.76,89.6700,89.7500,89.6800,89.7400,89.5600,89.5300
2:01:46,1,0.00,115.1,0,0,0.0506,1.25,-999.00,89.65,-999.00,-999.00,0,3.72,-1.11,0.01,3.98,-0.94,1.81,89.6600,89.7300,89.6700,89.7200,89.5600,89.5200
2:02:36,1,0.00,115.1,0,0,0.0506,1.23,-999.00,89.65,-999.00,-999.00,0,3.71,-1.11,0.01,3.95,-0.97,1.79,89.6500,89.7300,89.6700,89.7200,89.5600,89.5200
2:03:27,1,0.00,115.1,0,0,0.0506,1.27,-999.00,89.63,-999.00,-999.00,0,3.74,-1.11,0.03,4.01,-0.94,1.87,89.6400,89.7200,89.6800,89.7600,89.5400,89.5300
2:04:17,1,0.00,115.1,0,0,0.0506,1.28,-999.00,89.61,-999.00,-999.00,0,3.80,-1.11,0.04,4.03,-0.94,1.87,89.6300,89.7100,89.6400,89.7200,89.5100,89.4900
2:05:07,1,0.00,115.2,0,0,0.0506,1.29,-999.00,89.63,-999.00,-999.00,0,3.83,-1.11,0.04,4.04,-0.94,1.89,89.6300,89.7100,89.6600,89.7100,89.5500,89.5100
2:05:29,2,0.00,115.1,9.200,9.43,0.0508,1.29,-999.00,89.60,-999.00,-999.00,0,3.85,-1.11,0.04,4.04,-0.94,1.89,89.6200,89.7000,89.6600,89.7100,89.5000,89.5000
2:06:25,2,0.89,114.8,8.800,9.03,0.0522,1.32,-999.00,89.61,-999.00,-999.00,0,3.87,-1.11,0.10,4.06,-0.94,1.95,89.6200,89.7000,89.6400,89.7100,89.5200,89.5000
2:07:15,2,0.87,114.8,8.300,8.26,0.0534,1.31,-999.00,89.61,-999.00,-999.00,0,3.85,-1.11,0.10,4.06,-0.98,1.96,89.6200,89.7000,89.6500,89.7100,89.5300,89.5000
2:08:05,2,0.86,114.8,8.000,7.91,0.0545,1.32,-999.00,89.60,-999.00,-999.00,0,3.80,-1.11,0.14,4.06,-0.97,2.00,89.6200,89.7000,89.6300,89.7100,89.5000,89.4900
2:08:56,2,0.86,114.8,7.800,7.69,0.0556,1.30,-999.00,89.61,-999.00,-999.00,0,3.72,-1.11,0.15,4.05,-1.00,2.01,89.6200,89.7000,89.6300,89.7100,89.5200,89.4800
2:09:46,2,0.86,114.8,7.700,7.58,0.0566,1.30,-999.00,89.60,-999.00,-999.00,0,3.68,-1.09,0.16,4.05,-1.00,2.03,89.6200,89.7000,89.6600,89.7100,89.4900,89.4900
2:10:36,2,0.86,114.9,7.600,7.47,0.0577,1.30,-999.00,89.63,-999.00,-999.00,0,3.64,-1.08,0.15,4.05,-1.01,2.04,89.6200,89.7200,89.6600,89.7100,89.5300,89.4800
2:11:26,2,0.85,114.9,7.500,7.35,0.0587,1.27,-999.00,89.63,-999.00,-999.00,0,3.55,-1.11,0.15,4.04,-1.02,2.01,89.6200,89.7200,89.6600,89.7100,89.5400,89.4900
2:12:16,2,0.84,114.9,7.500,7.26,0.0597,1.26,-999.00,89.63,-999.00,-999.00,0,3.50,-1.10,0.16,4.02,-1.04,2.01,89.6200,89.7200,89.7000,89.7100,89.5300,89.4800
2:13:07,2,0.00,115.1,0,7.23,0.0607,1.24,-999.00,89.67,-999.00,-999.00,0,3.47,-1.08,0.15,3.98,-1.04,1.98,89.6200,89.7800,89.7100,89.7100,89.5500,89.4800
2:13:09,1,0.00,115.1,0,0,0.0607,1.25,-999.00,89.67,-999.00,-999.00,0,3.47,-1.07,0.15,3.98,-1.02,1.97,89.6200,89.7800,89.6800,89.7100,89.5500,89.4800
2:13:59,1,0.00,115.2,0,0,0.0607,1.22,-999.00,89.67,-999.00,-999.00,0,3.41,-1.10,0.15,3.98,-1.05,1.90,89.6200,89.7800,89.7100,89.7100,89.5500,89.4800
2:14:49,1,0.00,115.2,0,0,0.0607,1.22,-999.00,89.68,-999.00,-999.00,0,3.41,-1.07,0.10,3.98,-1.01,1.89,89.6300,89.8100,89.7100,89.7100,89.5500,89.4800
2:15:40,1,0.00,115.2,0,0,0.0607,1.21,-999.00,89.68,-999.00,-999.00,0,3.41,-1.06,0.10,3.94,-1.00,1.88,89.6300,89.8100,89.7100,89.7100,89.5500,89.4900
2:16:30,1,0.00,115.2,0,0,0.0607,1.19,-999.00,89.68,-999.00,-999.00,0,3.41,-1.06,0.06,3.93,-1.00,1.82,89.6200,89.8100,89.7300,89.7100,89.5500,89.4900
2:17:21,1,0.00,115.3,0,0,0.0607,1.19,-999.00,89.69,-999.00,-999.00,0,3.44,-1.07,0.04,3.93,-1.00,1.77,89.6400,89.8100,89.7100,89.7100,89.5700,89.5000
2:18:11,1,0.00,115.2,0,0,0.0607,1.19,-999.00,89.68,-999.00,-999.00,0,3.47,-1.06,0.02,3.93,-1.00,1.76,89.6300,89.8100,89.7400,89.7400,89.5600,89.5000
2:19:01,1,0.00,115.2,0,0,0.0607,1.18,-999.00,89.68,-999.00,-999.00,0,3.50,-1.06,0.01,3.93,-1.00,1.71,89.6400,89.8100,89.7100,89.7200,89.5500,89.5000
2:19:51,1,0.00,115.2,0,0,0.0607,1.18,-999.00,89.69,-999.00,-999.00,0,3.50,-1.08,0,3.93,-1.00,1.70,89.6400,89.8100,89.7400,89.7200,89.5800,89.5000
2:20:41,1,0.00,115.2,0,0,0.0607,1.17,-999.00,89.69,-999.00,-999.00,0,3.50,-1.11,-0.01,3.93,-0.97,1.70,89.6400,89.8100,89.7300,89.7400,89.5800,89.5000
2:21:32,1,0.00,115.2,0,0,0.0607,1.20,-999.00,89.69,-999.00,-999.00,0,3.55,-1.07,0,3.93,-0.94,1.72,89.6400,89.8100,89.7600,89.7700,89.5800,89.5000
2:22:22,1,0.00,115.2,0,0,0.0607,1.18,-999.00,89.69,-999.00,-999.00,0,3.55,-1.10,-0.04,3.93,-0.95,1.70,89.6400,89.8100,89.7700,89.7700,89.5800,89.5600
2:23:12,1,0.00,115.2,0,0,0.0607,1.21,-999.00,89.69,-999.00,-999.00,0,3.61,-1.07,-0.01,3.93,-0.94,1.73,89.6400,89.8100,89.7700,89.7700,89.5800,89.5400
2:24:02,1,0.00,115.2,0,0,0.0607,1.22,-999.00,89.69,-999.00,-999.00,0,3.64,-1.09,-0.01,3.93,-0.94,1.76,89.6400,89.8100,89.7700,89.7700,89.5800,89.5500
2:24:52,1,0.00,115.2,0,0,0.0607,1.22,-999.00,89.69,-999.00,-999.00,0,3.66,-1.08,-0.01,3.96,-0.94,1.76,89.6400,89.8100,89.7700,89.7700,89.5800,89.5600
2:25:42,1,0.00,115.2,0,0,0.0607,1.22,-999.00,89.68,-999.00,-999.00,0,3.67,-1.11,-0.03,3.98,-0.94,1.76,89.6400,89.7900,89.7700,89.7700,89.5800,89.5600
2:26:33,1,0.00,114.8,0,0,0.0607,1.24,-999.00,89.68,-999.00,-999.00,0,3.69,-1.11,0.01,3.98,-0.94,1.81,89.6400,89.7800,89.7700,89.7700,89.5800,89.5600
2:27:23,1,0.00,114.8,0,0,0.0607,1.25,-999.00,89.68,-999.00,-999.00,0,3.74,-1.11,0.02,3.98,-0.94,1.82,89.6400,89.7800,89.7700,89.7700,89.5800,89.5600
2:28:13,1,0.00,114.7,0,0,0.0607,1.27,-999.00,89.68,-999.00,-999.00,0,3.74,-1.11,0.03,4.02,-0.94,1.87,89.6400,89.7800,89.7700,89.7800,89.5800,89.5600
2:29:03,1,0.00,114.8,0,0,0.0607,1.28,-999.00,89.69,-999.00,-999.00,0,3.80,-1.11,0.04,4.03,-0.94,1.88,89.6400,89.7900,89.7700,89.7800,89.5900,89.5600
2:29:53,1,0.00,114.8,0,0,0.0607,1.29,-999.00,89.70,-999.00,-999.00,0,3.81,-1.11,0.04,4.04,-0.94,1.89,89.6400,89.7800,89.7700,89.7800,89.6200,89.5900
2:30:27,2,0.00,114.8,9.100,9.34,0.0608,1.31,-999.00,89.68,-999.00,-999.00,0,3.85,-1.11,0.09,4.04,-0.94,1.92,89.6200,89.7800,89.7700,89.7700,89.5900,89.5900
2:30:33,2,0.89,114.8,9.100,9.34,0.0609,1.31,-999.00,89.68,-999.00,-999.00,0,3.85,-1.11,0.09,4.04,-0.94,1.92,89.6200,89.7800,89.7700,89.7700,89.5900,89.5900
2:31:23,2,0.89,115.0,8.800,8.98,0.0622,1.31,-999.00,89.69,-999.00,-999.00,0,3.85,-1.11,0.10,4.05,-0.97,1.96,89.6400,89.8100,89.7800,89.7700,89.5800,89.5700
2:32:13,2,0.87,115.0,8.200,8.24,0.0634,1.34,-999.00,89.71,-999.00,-999.00,0,3.86,-1.09,0.14,4.06,-0.96,2.02,89.6200,89.8000,89.7700,89.7700,89.6100,89.5900
2:33:03,2,0.86,115.0,8.000,7.93,0.0645,1.32,-999.00,89.72,-999.00,-999.00,0,3.78,-1.09,0.16,4.06,-0.98,2.02,89.6400,89.8100,89.7700,89.7700,89.6300,89.5900
2:33:54,2,0.86,115.0,7.800,7.68,0.0656,1.32,-999.00,89.75,-999.00,-999.00,0,3.73,-1.10,0.17,4.05,-0.99,2.05,89.6600,89.8600,89.8000,89.7900,89.6400,89.6000
2:34:44,2,0.85,115.0,7.700,7.56,0.0667,1.30,-999.00,89.76,-999.00,-999.00,0,3.67,-1.10,0.16,4.05,-1.03,2.07,89.6400,89.8600,89.7900,89.7900,89.6600,89.5900
2:35:34,2,0.85,115.0,7.600,7.44,0.0677,1.30,-999.00,89.79,-999.00,-999.00,0,3.63,-1.09,0.18,4.04,-1.02,2.07,89.6600,89.8800,89.7900,89.7900,89.6900,89.5900
2:36:24,2,0.84,115.0,7.600,7.38,0.0688,1.29,-999.00,89.81,-999.00,-999.00,0,3.56,-1.10,0.21,4.03,-1.02,2.04,89.6900,89.9200,89.8400,89.7900,89.6900,89.6200
2:37:15,2,0.85,115.0,7.500,7.29,0.0699,1.27,-999.00,89.81,-999.00,-999.00,0,3.51,-1.10,0.18,4.04,-1.03,2.01,89.7000,89.9300,89.8500,89.8000,89.6900,89.6000
2:38:05,2,0.84,115.1,7.400,7.19,0.0709,1.26,-999.00,89.82,-999.00,-999.00,0,3.48,-1.06,0.18,4.00,-1.03,1.99,89.7000,89.9400,89.8700,89.8500,89.7100,89.6400
2:38:23,1,0.84,115.1,0,0,0.0712,1.23,-999.00,89.86,-999.00,-999.00,0,3.46,-1.10,0.15,3.98,-1.05,1.96,89.7200,89.9800,89.9000,89.8300,89.7400,89.6600
2:38:29,1,0.00,115.1,0,0,0.0712,1.23,-999.00,89.86,-999.00,-999.00,0,3.46,-1.10,0.15,3.98,-1.05,1.96,89.7200,89.9800,89.9000,89.8300,89.7400,89.6600
2:39:19,1,0.00,114.7,0,0,0.0712,1.26,-999.00,89.87,-999.00,-999.00,0,3.48,-1.04,0.20,3.98,-1.01,1.97,89.7000,89.9900,89.8800,89.8500,89.7500,89.6400
2:40:09,1,0.00,114.8,0,0,0.0712,1.24,-999.00,89.89,-999.00,-999.00,0,3.44,-1.07,0.16,3.97,-0.99,1.93,89.7300,90.0000,89.8900,89.8500,89.7800,89.6600
2:41:00,1,0.00,114.8,0,0,0.0712,1.21,-999.00,89.88,-999.00,-999.00,0,3.39,-1.06,0.12,3.93,-1.00,1.88,89.7200,90.0000,89.8800,89.8600,89.7700,89.7000
2:41:51,1,0.00,114.8,0,0,0.0712,1.23,-999.00,89.88,-999.00,-999.00,0,3.46,-1.01,0.09,3.93,-0.95,1.86,89.7300,90.0000,89.8600,89.8500,89.7700,89.7000
2:42:41,1,0.00,114.9,0,0,0.0712,1.21,-999.00,89.88,-999.00,-999.00,0,3.46,-1.03,0.08,3.91,-0.96,1.80,89.7100,90.0000,89.8800,89.8600,89.7700,89.7000
2:43:31,1,0.00,114.9,0,0,0.0712,1.22,-999.00,89.88,-999.00,-999.00,0,3.49,-1.01,0.04,3.92,-0.94,1.81,89.7200,90.0000,89.8800,89.8500,89.7700,89.7000
2:44:21,1,0.00,114.8,0,0,0.0712,1.21,-999.00,89.86,-999.00,-999.00,0,3.49,-1.02,0.03,3.93,-0.95,1.76,89.7200,89.9500,89.8500,89.8700,89.7700,89.7000
2:45:11,1,0.00,115.3,0,0,0.0712,1.20,-999.00,89.86,-999.00,-999.00,0,3.53,-1.03,0.01,3.89,-0.96,1.74,89.7400,89.9500,89.8600,89.8700,89.7800,89.7100
2:46:01,1,0.00,115.3,0,0,0.0712,1.21,-999.00,89.85,-999.00,-999.00,0,3.54,-1.04,0.01,3.92,-0.95,1.75,89.7200,89.9400,89.8500,89.8800,89.7700,89.7000
2:46:52,1,0.00,115.1,0,0,0.0712,1.18,-999.00,89.85,-999.00,-999.00,0,3.55,-1.07,-0.03,3.93,-0.99,1.71,89.7200,89.9400,89.8500,89.8800,89.7700,89.6500
2:47:42,1,0.00,115.0,0,0,0.0712,1.21,-999.00,89.83,-999.00,-999.00,0,3.60,-1.06,0.01,3.90,-0.94,1.76,89.7000,89.9200,89.8400,89.8800,89.7500,89.6600
2:48:32,1,0.00,115.1,0,0,0.0712,1.22,-999.00,89.83,-999.00,-999.00,0,3.61,-1.06,0.01,3.93,-0.92,1.76,89.7000,89.9200,89.8100,89.8700,89.7400,89.6700
2:49:22,1,0.00,115.0,0,0,0.0712,1.21,-999.00,89.82,-999.00,-999.00,0,3.64,-1.08,-0.01,3.93,-0.94,1.74,89.7000,89.9200,89.7900,89.8600,89.7200,89.6400
2:50:13,1,0.00,115.0,0,0,0.0712,1.24,-999.00,89.79,-999.00,-999.00,0,3.68,-1.06,0.01,3.93,-0.92,1.79,89.7000,89.8700,89.7900,89.8500,89.7100,89.6400
2:51:03,1,0.00,115.1,0,0,0.0712,1.25,-999.00,89.79,-999.00,-999.00,0,3.69,-1.06,0.01,3.93,-0.91,1.81,89.7000,89.8600,89.7900,89.8500,89.7100,89.6400
2:51:54,1,0.00,115.0,0,0,0.0712,1.25,-999.00,89.78,-999.00,-999.00,0,3.72,-1.06,0.02,3.95,-0.93,1.81,89.7000,89.8600,89.7900,89.8500,89.7000,89.6400
2:52:44,1,0.00,115.0,0,0,0.0712,1.25,-999.00,89.78,-999.00,-999.00,0,3.71,-1.08,0.03,3.98,-0.96,1.84,89.7000,89.8600,89.7900,89.8500,89.7000,89.6400
2:53:34,1,0.00,115.0,0,0,0.0712,1.25,-999.00,89.78,-999.00,-999.00,0,3.75,-1.10,0.02,3.98,-0.95,1.83,89.6600,89.8600,89.7900,89.8500,89.7000,89.6400
2:54:24,1,0.00,115.0,0,0,0.0712,1.29,-999.00,89.76,-999.00,-999.00,0,3.83,-1.06,0.06,3.98,-0.94,1.89,89.6600,89.8200,89.7900,89.8500,89.6900,89.6400
2:55:15,1,0.00,115.0,0,0,0.0712,1.31,-999.00,89.75,-999.00,-999.00,0,3.85,-1.09,0.06,4.04,-0.93,1.91,89.6400,89.8100,89.7900,89.8500,89.6900,89.6400
2:56:05,1,0.00,115.1,0,0,0.0712,1.33,-999.00,89.75,-999.00,-999.00,0,3.88,-1.06,0.10,4.04,-0.92,1.95,89.6400,89.8100,89.7800,89.8400,89.6900,89.6000
2:56:06,2,0.00,114.9,9.100,9.35,0.0714,1.30,-999.00,89.75,-999.00,-999.00,0,3.86,-1.12,0.07,4.04,-0.96,1.92,89.6400,89.8100,89.7900,89.8500,89.6900,89.6400
2:57:02,2,0.89,114.8,8.800,8.97,0.0728,1.33,-999.00,89.75,-999.00,-999.00,0,3.88,-1.09,0.12,4.05,-0.94,1.97,89.6400,89.8100,89.7900,89.8500,89.6900,89.6400
2:57:53,2,0.87,114.8,8.200,8.23,0.0740,1.34,-999.00,89.75,-999.00,-999.00,0,3.87,-1.08,0.13,4.06,-0.96,2.02,89.6400,89.8100,89.7700,89.8500,89.6900,89.6200
2:58:43,2,0.87,114.9,7.900,7.88,0.0751,1.32,-999.00,89.75,-999.00,-999.00,0,3.80,-1.11,0.15,4.06,-1.00,2.04,89.6400,89.8100,89.7800,89.8500,89.6900,89.6000
2:59:33,2,0.86,114.9,7.800,7.69,0.0762,1.32,-999.00,89.76,-999.00,-999.00,0,3.73,-1.09,0.17,4.06,-0.98,2.04,89.6400,89.8400,89.7900,89.8500,89.6900,89.6000
3:00:23,2,0.86,114.9,7.700,7.60,0.0773,1.33,-999.00,89.77,-999.00,-999.00,0,3.70,-1.07,0.20,4.04,-0.95,2.08,89.6600,89.8500,89.7800,89.8500,89.6900,89.6300
3:01:14,2,0.86,114.9,7.600,7.48,0.0783,1.30,-999.00,89.78,-999.00,-999.00,0,3.63,-1.09,0.18,4.04,-1.03,2.07,89.6700,89.8600,89.7900,89.8500,89.6900,89.6000
3:02:04,2,0.85,114.9,7.500,7.34,0.0793,1.31,-999.00,89.80,-999.00,-999.00,0,3.60,-1.07,0.22,4.04,-1.01,2.07,89.6900,89.9100,89.7900,89.8500,89.6900,89.6200
3:02:54,2,0.85,114.9,7.400,7.26,0.0804,1.29,-999.00,89.81,-999.00,-999.00,0,3.54,-1.07,0.23,4.02,-1.02,2.05,89.7000,89.9200,89.7900,89.8500,89.6900,89.5900
3:03:45,2,0.84,114.9,7.400,7.16,0.0814,1.27,-999.00,89.81,-999.00,-999.00,0,3.49,-1.07,0.20,3.99,-1.01,2.04,89.7100,89.9200,89.8500,89.8500,89.7000,89.6000
3:04:08,1,0.84,115.0,0,0,0.0819,1.27,-999.00,89.81,-999.00,-999.00,0,3.49,-1.04,0.21,3.98,-1.00,2.00,89.6700,89.9200,89.8100,89.8500,89.7000,89.5900
3:04:14,1,0.00,115.0,0,0,0.0819,1.27,-999.00,89.81,-999.00,-999.00,0,3.49,-1.04,0.21,3.98,-1.00,2.00,89.6700,89.9200,89.8100,89.8500,89.7000,89.5900
3:05:04,1,0.00,115.2,0,0,0.0819,1.25,-999.00,89.82,-999.00,-999.00,0,3.45,-1.04,0.20,3.98,-1.00,1.94,89.7000,89.9400,89.8500,89.8500,89.7100,89.6200
3:05:55,1,0.00,115.2,0,0,0.0819,1.23,-999.00,89.82,-999.00,-999.00,0,3.43,-1.06,0.15,3.95,-0.99,1.91,89.7000,89.9400,89.8500,89.8500,89.7100,89.5900
3:06:45,1,0.00,115.2,0,0,0.0819,1.24,-999.00,89.82,-999.00,-999.00,0,3.45,-1.02,0.15,3.93,-0.96,1.89,89.7000,89.9400,89.8500,89.8600,89.7100,89.5900
3:07:35,1,0.00,115.2,0,0,0.0819,1.23,-999.00,89.82,-999.00,-999.00,0,3.45,-1.01,0.10,3.93,-0.95,1.87,89.7000,89.9400,89.8000,89.8500,89.7000,89.5900
3:08:25,1,0.00,115.2,0,0,0.0819,1.21,-999.00,89.82,-999.00,-999.00,0,3.46,-1.04,0.06,3.90,-0.95,1.82,89.7000,89.9400,89.8300,89.8500,89.6900,89.5900
3:09:15,1,0.00,115.1,0,0,0.0819,1.23,-999.00,89.82,-999.00,-999.00,0,3.50,-1.01,0.07,3.92,-0.94,1.81,89.7000,89.9400,89.8000,89.8500,89.6900,89.5900
3:10:06,1,0.00,115.1,0,0,0.0819,1.20,-999.00,89.81,-999.00,-999.00,0,3.50,-1.00,0.03,3.87,-0.94,1.77,89.7000,89.9300,89.7900,89.8500,89.6900,89.5800
3:10:56,1,0.00,115.1,0,0,0.0819,1.22,-999.00,89.79,-999.00,-999.00,0,3.52,-1.00,0.04,3.92,-0.93,1.76,89.6700,89.9200,89.7900,89.8200,89.6600,89.5900
3:11:46,1,0.00,115.2,0,0,0.0819,1.20,-999.00,89.78,-999.00,-999.00,0,3.52,-1.04,0.01,3.88,-0.93,1.76,89.6400,89.9100,89.7900,89.7900,89.6400,89.5700
3:12:36,1,0.00,115.1,0,0,0.0819,1.21,-999.00,89.79,-999.00,-999.00,0,3.55,-1.01,0.01,3.90,-0.92,1.75,89.6700,89.9000,89.7800,89.8000,89.6700,89.5800
3:13:26,1,0.00,115.1,0,0,0.0819,1.22,-999.00,89.79,-999.00,-999.00,0,3.61,-1.06,-0.01,3.93,-0.94,1.76,89.7100,89.9100,89.7800,89.7900,89.6800,89.6100
3:14:17,1,0.00,115.1,0,0,0.0819,1.20,-999.00,89.76,-999.00,-999.00,0,3.61,-1.06,-0.03,3.90,-0.93,1.72,89.6600,89.8800,89.7700,89.7900,89.6500,89.5900
3:15:07,1,0.00,115.1,0,0,0.0819,1.23,-999.00,89.74,-999.00,-999.00,0,3.66,-1.06,0.01,3.92,-0.91,1.76,89.6400,89.8500,89.7700,89.7800,89.6300,89.5600
3:15:57,1,0.00,115.1,0,0,0.0819,1.23,-999.00,89.76,-999.00,-999.00,0,3.66,-1.06,0.01,3.93,-0.92,1.76,89.6600,89.8700,89.7700,89.7900,89.6400,89.5700
3:16:47,1,0.00,115.1,0,0,0.0819,1.24,-999.00,89.74,-999.00,-999.00,0,3.69,-1.06,0.01,3.93,-0.92,1.81,89.6400,89.8500,89.7700,89.7900,89.6300,89.5700
3:17:38,1,0.00,115.1,0,0,0.0819,1.24,-999.00,89.71,-999.00,-999.00,0,3.69,-1.08,0.01,3.94,-0.94,1.82,89.6300,89.8100,89.7700,89.7700,89.6200,89.5600
