TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC6,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
Test Time,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Frez Door,Cab Door,Def/Rec Time,CabVariation,FrzVariation,FF 1 Upper,FF 2 Upper,FF 3 Upper,FF 1  Lower,FF 2 Lower,FF3 Lower,AmbLeftBot,AmbLeft,AmbLeftTop,AmbRightBot,AmbRight,AmbRightTop
1:30:40,2,0.97,115.2,7.000,7.80,0.0577,-999.0000,37.5533,89.75,-999.00,-999.00,0,0.38,999.00,42.79,39.63,35.44,39.54,32.26,35.66,89.4600,89.7800,89.8300,90.5100,89.7200,89.7800
1:31:30,2,0.98,115.1,6.900,7.76,0.0588,-999.0000,37.4450,89.78,-999.00,-999.00,0,0.47,999.00,42.72,39.55,35.35,39.49,32.03,35.53,89.4600,89.8300,89.8300,90.4600,89.7200,89.8000
1:31:43,1,0.98,115.1,0.600,0.29,0.0591,-999.0000,37.4033,89.79,-999.00,-999.00,0,0.58,999.00,42.71,39.52,35.30,39.46,31.94,35.49,89.5200,89.8400,89.8500,90.4600,89.7300,89.8000
1:31:50,1,0.42,115.1,0.600,0.29,0.0591,-999.0000,37.4033,89.79,-999.00,-999.00,0,0.62,999.00,42.71,39.52,35.30,39.46,31.94,35.49,89.5200,89.8400,89.8500,90.4600,89.7300,89.8000
1:32:41,1,0.43,115.1,0.600,0.30,0.0592,-999.0000,37.2833,89.78,-999.00,-999.00,0,0.62,999.00,42.61,39.43,35.15,39.39,31.74,35.38,89.5100,89.8300,89.8800,90.4600,89.7200,89.8000
1:33:31,1,0.42,115.1,0.600,0.29,0.0592,-999.0000,37.1617,89.82,-999.00,-999.00,0,0.74,999.00,42.51,39.35,35.02,39.27,31.57,35.25,89.5100,89.8700,89.8800,90.4600,89.7600,89.8000
1:34:21,1,0.42,115.1,0.600,0.29,0.0593,-999.0000,37.0767,89.81,-999.00,-999.00,0,0.68,999.00,42.46,39.27,34.94,39.20,31.40,35.19,89.5400,89.8600,89.8900,90.4500,89.7500,89.8300
1:35:11,1,0.42,115.1,0.600,0.29,0.0593,-999.0000,37.0083,89.79,-999.00,-999.00,0,0.76,999.00,42.38,39.22,34.87,39.14,31.32,35.12,89.5300,89.8500,89.8700,90.4300,89.7400,89.8000
1:36:02,1,0.26,115.1,0.300,0.09,0.0593,-999.0000,36.9633,89.81,-999.00,-999.00,0,0.83,999.00,42.35,39.16,34.83,39.12,31.26,35.06,89.5400,89.8600,89.8900,90.4300,89.7500,89.8000
1:36:52,1,0.26,115.1,0.300,0.09,0.0594,-999.0000,36.9233,89.81,-999.00,-999.00,0,0.87,999.00,42.29,39.13,34.80,39.06,31.21,35.05,89.5400,89.8600,89.9000,90.4200,89.7500,89.8100
1:37:42,1,0.26,115.1,0.300,0.09,0.0594,-999.0000,36.8767,89.82,-999.00,-999.00,0,0.91,999.00,42.26,39.06,34.73,39.03,31.19,34.99,89.5400,89.8700,89.8800,90.3700,89.7600,89.8400
1:38:32,1,0.26,115.1,0.300,0.09,0.0594,-999.0000,36.8283,89.81,-999.00,-999.00,0,0.96,999.00,42.19,39.02,34.69,38.98,31.13,34.96,89.5400,89.8600,89.8800,90.3700,89.7600,89.8500
1:39:22,1,0.26,115.1,0.300,0.09,0.0594,-999.0000,36.8233,89.81,-999.00,-999.00,0,0.33,999.00,42.19,39.00,34.69,38.93,31.18,34.95,89.5300,89.8500,89.8600,90.3500,89.7600,89.8300
1:40:12,1,0.26,115.1,0.300,0.09,0.0594,-999.0000,36.8133,89.81,-999.00,-999.00,0,0.34,999.00,42.16,39.00,34.69,38.93,31.18,34.92,89.5300,89.8500,89.8900,90.3500,89.7600,89.8500
1:41:03,1,0.26,115.1,0.300,0.09,0.0594,-999.0000,36.8317,89.81,-999.00,-999.00,0,0.35,999.00,42.16,38.99,34.75,38.93,31.24,34.92,89.5400,89.8500,89.9000,90.3200,89.7700,89.8500
1:41:53,1,0.26,115.1,0.300,0.09,0.0594,-999.0000,36.7917,89.82,-999.00,-999.00,0,0.33,999.00,42.07,38.91,34.70,38.91,31.25,34.91,89.5400,89.8500,89.9000,90.2900,89.7900,89.8500
1:42:43,1,0.26,115.1,0.300,0.09,0.0594,-999.0000,36.8067,89.82,-999.00,-999.00,0,0.37,999.00,42.05,38.91,34.75,38.90,31.30,34.93,89.5400,89.8400,89.9000,90.2900,89.8100,89.8700
1:43:34,1,0.26,115.1,0.300,0.09,0.0595,-999.0000,36.8450,89.78,-999.00,-999.00,0,0.35,999.00,42.10,38.94,34.79,38.90,31.37,34.97,89.5300,89.7900,89.9100,90.2700,89.7700,89.8400
1:44:24,1,0.23,115.1,0.300,0.08,0.0595,-999.0000,36.8583,89.79,-999.00,-999.00,0,0.02,999.00,42.05,38.94,34.80,38.90,31.46,35.00,89.5400,89.8300,89.9100,90.2600,89.7600,89.8500
1:45:14,1,0.26,115.1,0.300,0.09,0.0595,-999.0000,36.8600,89.80,-999.00,-999.00,0,0.03,999.00,42.06,38.89,34.80,38.85,31.52,35.04,89.5400,89.8400,89.9200,90.2300,89.7600,89.8400
1:46:04,1,0.26,115.1,0.300,0.09,0.0595,-999.0000,36.9050,89.81,-999.00,-999.00,0,0.03,999.00,42.05,38.94,34.83,38.90,31.61,35.10,89.5400,89.8500,89.9300,90.2100,89.7700,89.8500
1:46:54,1,0.26,115.2,0.300,0.09,0.0595,-999.0000,36.9600,89.80,-999.00,-999.00,0,0.08,999.00,42.10,38.96,34.92,38.91,31.74,35.13,89.5400,89.8500,89.9000,90.1600,89.7500,89.8100
1:47:45,1,0.26,115.2,0.300,0.09,0.0595,-999.0000,37.0050,89.81,-999.00,-999.00,0,0.13,999.00,42.10,39.00,34.97,38.93,31.84,35.19,89.5400,89.8500,89.9100,90.1500,89.7700,89.8400
1:48:35,1,0.26,115.2,0.300,0.09,0.0595,-999.0000,37.0583,89.81,-999.00,-999.00,0,0.18,999.00,42.15,39.01,35.02,38.95,31.98,35.24,89.5400,89.8500,89.9200,90.1500,89.7600,89.8500
1:49:25,1,0.26,115.2,0.300,0.09,0.0595,-999.0000,37.1100,89.82,-999.00,-999.00,0,0.21,999.00,42.16,39.02,35.08,38.98,32.12,35.30,89.5500,89.8700,89.9300,90.1500,89.7600,89.8500
1:50:15,1,0.26,115.3,0.300,0.09,0.0596,-999.0000,37.1633,89.83,-999.00,-999.00,0,0.26,999.00,42.18,39.07,35.13,39.01,32.24,35.35,89.6000,89.8800,89.9300,90.1400,89.7800,89.8500
1:51:06,1,0.26,115.3,0.300,0.09,0.0596,-999.0000,37.2167,89.82,-999.00,-999.00,0,0.32,999.00,42.19,39.10,35.20,39.04,32.38,35.39,89.5600,89.8600,89.9300,90.1300,89.7800,89.8500
1:51:56,1,0.26,114.8,0.300,0.09,0.0596,-999.0000,37.2733,89.81,-999.00,-999.00,0,0.37,999.00,42.23,39.13,35.24,39.05,32.53,35.46,89.5500,89.8500,89.9000,90.0800,89.7700,89.8500
1:52:46,1,0.26,114.7,0.300,0.09,0.0596,-999.0000,37.3367,89.81,-999.00,-999.00,0,0.43,999.00,42.25,39.16,35.35,39.08,32.66,35.52,89.5400,89.8500,89.9200,90.0700,89.7600,89.8500
1:53:36,1,0.26,114.7,0.300,0.09,0.0596,-999.0000,37.4200,89.81,-999.00,-999.00,0,0.49,999.00,42.29,39.24,35.43,39.16,32.80,35.60,89.5400,89.8500,89.9200,90.0700,89.7600,89.8400
1:54:27,1,0.26,114.7,0.300,0.09,0.0596,-999.0000,37.4800,89.82,-999.00,-999.00,0,0.36,999.00,42.36,39.27,35.49,39.18,32.92,35.66,89.5300,89.8600,89.9100,90.0600,89.7700,89.8300
1:55:17,1,0.26,114.7,0.300,0.09,0.0596,-999.0000,37.5517,89.84,-999.00,-999.00,0,0.42,999.00,42.40,39.30,35.56,39.26,33.07,35.72,89.5800,89.8700,89.9200,90.0700,89.8000,89.8400
1:56:07,1,0.26,114.7,0.300,0.09,0.0596,-999.0000,37.6300,89.81,-999.00,-999.00,0,0.49,999.00,42.44,39.35,35.67,39.31,33.22,35.79,89.5300,89.8500,89.9100,90.0500,89.7700,89.8300
1:56:18,2,0.26,114.8,11.700,13.26,0.0601,-999.0000,37.6650,89.81,-999.00,-999.00,0,0.57,999.00,42.46,39.41,35.70,39.31,33.27,35.84,89.5400,89.8500,89.9100,90.0500,89.7600,89.8500
1:56:24,2,0.99,114.8,11.700,13.26,0.0601,-999.0000,37.6650,89.81,-999.00,-999.00,0,0.61,999.00,42.46,39.41,35.70,39.31,33.27,35.84,89.5400,89.8500,89.9100,90.0500,89.7600,89.8500
1:57:14,2,0.98,114.8,9.000,10.17,0.0617,-999.0000,37.7117,89.81,-999.00,-999.00,0,0.61,999.00,42.49,39.44,35.76,39.33,33.39,35.86,89.5400,89.8500,89.9300,90.0700,89.7600,89.8500
1:58:04,2,0.99,114.7,8.700,9.83,0.0631,-999.0000,37.7700,89.82,-999.00,-999.00,0,0.65,999.00,42.54,39.49,35.84,39.37,33.44,35.94,89.5400,89.8600,89.9300,90.1800,89.7700,89.8500
1:58:54,2,0.98,114.8,8.300,9.34,0.0645,-999.0000,37.7867,89.81,-999.00,-999.00,0,0.71,999.00,42.53,39.54,35.85,39.40,33.46,35.94,89.5800,89.8600,89.9200,90.2700,89.7600,89.8400
1:59:45,2,0.98,114.8,7.900,8.92,0.0658,-999.0000,37.8050,89.80,-999.00,-999.00,0,0.37,999.00,42.58,39.55,35.85,39.41,33.45,35.99,89.5500,89.8500,89.9000,90.2200,89.7500,89.8000
2:00:35,2,0.98,114.8,7.600,8.57,0.0670,-999.0000,37.7950,89.81,-999.00,-999.00,0,0.38,999.00,42.57,39.55,35.85,39.42,33.39,35.99,89.5500,89.8500,89.9200,90.2100,89.7600,89.8100
2:01:25,2,0.98,114.7,7.500,8.41,0.0681,-999.0000,37.7817,89.82,-999.00,-999.00,0,0.38,999.00,42.57,39.55,35.85,39.46,33.30,35.96,89.6000,89.8800,89.9300,90.2100,89.7600,89.8500
2:02:16,2,0.98,114.7,7.300,8.22,0.0693,-999.0000,37.7500,89.82,-999.00,-999.00,0,0.36,999.00,42.57,39.53,35.84,39.43,33.20,35.93,89.6000,89.8700,89.9300,90.2000,89.7600,89.8500
2:03:06,2,0.98,114.8,7.200,8.09,0.0704,-999.0000,37.6833,89.86,-999.00,-999.00,0,0.33,999.00,42.56,39.48,35.75,39.39,33.05,35.87,89.6300,89.9200,89.9500,90.2100,89.8100,89.8500
2:03:57,2,0.98,114.8,7.100,7.97,0.0716,-999.0000,37.6033,89.83,-999.00,-999.00,0,0.26,999.00,42.47,39.44,35.68,39.35,32.88,35.80,89.6200,89.8900,89.9500,90.2100,89.7800,89.8500
2:04:47,2,0.97,114.7,7.100,7.89,0.0727,-999.0000,37.5267,89.82,-999.00,-999.00,0,0.18,999.00,42.46,39.41,35.57,39.31,32.67,35.74,89.6100,89.8800,89.9300,90.2100,89.7600,89.8500
2:05:37,2,0.98,114.8,7.000,7.85,0.0738,-999.0000,37.4517,89.85,-999.00,-999.00,0,0.26,999.00,42.43,39.35,35.49,39.26,32.52,35.66,89.6300,89.9300,89.9500,90.1500,89.7600,89.8500
2:06:27,2,0.97,114.8,7.000,7.78,0.0749,-999.0000,37.3583,89.88,-999.00,-999.00,0,0.34,999.00,42.38,39.30,35.37,39.20,32.32,35.58,89.6300,89.9600,89.9800,90.1900,89.8100,89.9100
2:07:18,2,1.10,114.8,0.600,7.75,0.0759,-999.0000,37.2517,89.86,-999.00,-999.00,0,0.43,999.00,42.32,39.22,35.24,39.16,32.11,35.46,89.6200,89.9100,89.9500,90.1400,89.8100,89.9100
2:07:21,1,1.10,115.0,0.600,0.30,0.0759,-999.0000,37.2417,89.89,-999.00,-999.00,0,0.54,999.00,42.32,39.22,35.22,39.14,32.09,35.46,89.6400,89.9700,89.9700,90.1700,89.8100,89.9100
2:08:11,1,0.43,115.2,0.600,0.30,0.0760,-999.0000,37.1283,89.88,-999.00,-999.00,0,0.55,999.00,42.27,39.14,35.09,39.06,31.86,35.35,89.6600,89.9600,90.0000,90.1500,89.8100,89.9100
2:09:01,1,0.42,115.2,0.600,0.29,0.0760,-999.0000,37.0150,89.87,-999.00,-999.00,0,0.66,999.00,42.18,39.06,34.97,38.98,31.66,35.24,89.6400,89.9300,89.9700,90.1300,89.8100,89.9200
2:09:52,1,0.43,115.2,0.600,0.30,0.0761,-999.0000,36.9450,89.91,-999.00,-999.00,0,0.59,999.00,42.12,39.01,34.88,38.93,31.54,35.19,89.6800,89.9800,89.9800,90.1300,89.8400,89.9300
2:10:42,1,0.43,115.2,0.600,0.30,0.0761,-999.0000,36.8850,89.93,-999.00,-999.00,0,0.66,999.00,42.05,39.00,34.83,38.90,31.40,35.13,89.6800,89.9900,89.9800,90.1300,89.8800,89.9300
2:11:32,1,0.43,115.2,0.600,0.30,0.0762,-999.0000,36.8400,89.93,-999.00,-999.00,0,0.72,999.00,42.02,38.90,34.80,38.84,31.37,35.11,89.6800,89.9900,89.9800,90.1300,89.8800,89.9300
2:12:22,1,0.26,115.2,0.300,0.09,0.0762,-999.0000,36.7867,89.91,-999.00,-999.00,0,0.76,999.00,42.00,38.87,34.73,38.79,31.31,35.02,89.6700,89.9700,90.0300,90.1100,89.8500,89.9300
2:13:12,1,0.26,115.2,0.300,0.09,0.0762,-999.0000,36.7617,89.91,-999.00,-999.00,0,0.82,999.00,41.94,38.83,34.71,38.78,31.29,35.02,89.7100,89.9600,90.0400,90.1000,89.8600,89.9600
2:14:03,1,0.26,115.2,0.300,0.09,0.0762,-999.0000,36.7233,89.88,-999.00,-999.00,0,0.84,999.00,41.91,38.80,34.66,38.74,31.26,34.97,89.6800,89.9300,90.0400,90.0700,89.8200,89.9300
2:14:53,1,0.26,115.2,0.300,0.09,0.0762,-999.0000,36.7017,89.90,-999.00,-999.00,0,0.29,999.00,41.88,38.75,34.64,38.71,31.26,34.97,89.6800,89.9300,90.0400,90.0700,89.8600,89.9300
2:15:43,1,0.26,115.2,0.300,0.09,0.0762,-999.0000,36.7100,89.90,-999.00,-999.00,0,0.31,999.00,41.88,38.75,34.66,38.71,31.29,34.97,89.6800,89.9300,90.0400,90.0700,89.8700,89.9300
2:16:34,1,0.26,115.2,0.300,0.09,0.0762,-999.0000,36.7233,89.90,-999.00,-999.00,0,0.31,999.00,41.88,38.75,34.69,38.71,31.34,34.97,89.6800,89.9300,90.0400,90.0700,89.8700,89.9300
2:17:24,1,0.26,115.2,0.300,0.09,0.0763,-999.0000,36.7300,89.90,-999.00,-999.00,0,0.29,999.00,41.85,38.74,34.70,38.71,31.40,34.98,89.6900,89.9300,90.0200,90.0700,89.8600,89.9300
2:18:14,1,0.26,115.2,0.300,0.09,0.0763,-999.0000,36.7550,89.88,-999.00,-999.00,0,0.28,999.00,41.87,38.74,34.75,38.71,31.46,35.00,89.7200,89.9300,89.9800,90.0500,89.8200,89.9100
2:19:04,1,0.26,115.2,0.300,0.09,0.0763,-999.0000,36.7467,89.88,-999.00,-999.00,0,0.26,999.00,41.83,38.73,34.74,38.65,31.49,35.04,89.6900,89.9300,89.9800,90.0500,89.8200,89.9100
2:19:54,1,0.26,115.2,0.300,0.09,0.0763,-999.0000,36.7700,89.88,-999.00,-999.00,0,0.02,999.00,41.83,38.72,34.76,38.69,31.57,35.05,89.6900,89.9300,89.9900,90.0500,89.8300,89.9200
2:20:45,1,0.26,115.2,0.300,0.09,0.0763,-999.0000,36.8167,89.88,-999.00,-999.00,0,0.05,999.00,41.84,38.75,34.82,38.72,31.66,35.11,89.7000,89.9400,89.9800,90.0500,89.8200,89.9100
2:21:35,1,0.26,115.2,0.300,0.09,0.0763,-999.0000,36.8533,89.86,-999.00,-999.00,0,0.09,999.00,41.88,38.75,34.84,38.74,31.78,35.13,89.6800,89.9200,89.9500,89.9900,89.8100,89.8800
2:22:25,1,0.26,115.1,0.300,0.09,0.0763,-999.0000,36.9033,89.85,-999.00,-999.00,0,0.13,999.00,41.88,38.79,34.93,38.76,31.87,35.19,89.6600,89.9000,89.9500,89.9700,89.7900,89.8800
2:23:16,1,0.26,115.1,0.300,0.09,0.0763,-999.0000,36.9383,89.83,-999.00,-999.00,0,0.18,999.00,41.89,38.82,34.95,38.76,31.98,35.23,89.6700,89.8800,89.9300,89.9500,89.7800,89.8500
2:24:06,1,0.26,115.1,0.300,0.09,0.0764,-999.0000,36.9617,89.88,-999.00,-999.00,0,0.22,999.00,41.88,38.80,34.97,38.76,32.12,35.24,89.6900,89.9300,89.9700,89.9600,89.8300,89.8700
2:24:56,1,0.26,115.1,0.300,0.09,0.0764,-999.0000,37.0300,89.85,-999.00,-999.00,0,0.22,999.00,41.91,38.85,35.07,38.79,32.24,35.32,89.6400,89.8800,89.9300,89.9400,89.8100,89.8600
2:25:46,1,0.26,115.1,0.300,0.09,0.0764,-999.0000,37.0950,89.85,-999.00,-999.00,0,0.28,999.00,41.97,38.89,35.10,38.84,32.39,35.38,89.6300,89.8800,89.9400,89.9100,89.8300,89.8700
2:26:36,1,0.26,115.2,0.300,0.09,0.0764,-999.0000,37.1333,89.85,-999.00,-999.00,0,0.35,999.00,42.02,38.89,35.15,38.90,32.44,35.40,89.6100,89.8800,89.9800,89.9100,89.8100,89.8500
2:27:27,1,0.26,115.3,0.300,0.09,0.0764,-999.0000,37.1983,89.85,-999.00,-999.00,0,0.39,999.00,42.03,38.95,35.22,38.92,32.61,35.46,89.6200,89.9000,89.9800,89.9100,89.8100,89.9000
2:28:17,1,0.26,115.2,0.300,0.09,0.0764,-999.0000,37.2633,89.88,-999.00,-999.00,0,0.45,999.00,42.05,39.00,35.30,38.94,32.76,35.53,89.6300,89.9200,89.9800,89.9100,89.8300,89.9100
2:29:07,1,0.26,115.2,0.300,0.09,0.0764,-999.0000,37.3467,89.83,-999.00,-999.00,0,0.52,999.00,42.11,39.06,35.38,39.04,32.89,35.60,89.5900,89.8800,89.9400,89.8600,89.7800,89.8300
2:29:57,1,0.26,115.2,0.300,0.09,0.0764,-999.0000,37.4283,89.84,-999.00,-999.00,0,0.38,999.00,42.17,39.12,35.48,39.06,33.04,35.70,89.6000,89.8700,89.9300,89.8500,89.8000,89.8500
2:30:47,1,0.26,115.2,0.300,0.09,0.0764,-999.0000,37.4933,89.83,-999.00,-999.00,0,0.47,999.00,42.22,39.16,35.56,39.10,33.17,35.75,89.6000,89.8800,89.9500,89.8500,89.7900,89.8500
2:31:38,1,0.01,115.2,12.100,0.09,0.0769,-999.0000,37.5783,89.85,-999.00,-999.00,0,0.53,999.00,42.26,39.26,35.68,39.15,33.30,35.82,89.6100,89.8800,89.9300,89.8400,89.8100,89.8500
2:31:40,2,0.01,115.1,11.500,13.14,0.0769,-999.0000,37.5783,89.85,-999.00,-999.00,0,0.62,999.00,42.26,39.26,35.68,39.15,33.30,35.82,89.6100,89.8800,89.9300,89.8400,89.8100,89.8500
2:32:30,2,0.98,115.0,9.000,10.15,0.0785,-999.0000,37.6433,89.85,-999.00,-999.00,0,0.62,999.00,42.30,39.30,35.72,39.20,33.44,35.90,89.6000,89.8800,89.9500,89.9100,89.8100,89.8500
2:33:21,2,0.98,115.0,8.700,9.83,0.0800,-999.0000,37.7000,89.82,-999.00,-999.00,0,0.68,999.00,42.35,39.34,35.81,39.24,33.50,35.96,89.5600,89.8600,89.9100,89.9600,89.7800,89.8200
2:34:11,2,0.98,115.0,8.300,9.32,0.0813,-999.0000,37.7217,89.84,-999.00,-999.00,0,0.74,999.00,42.37,39.35,35.83,39.26,33.53,35.99,89.5900,89.8700,89.9400,90.0500,89.8000,89.8400
2:35:01,2,0.98,115.0,7.900,8.89,0.0826,-999.0000,37.7483,89.81,-999.00,-999.00,0,0.38,999.00,42.41,39.40,35.85,39.30,33.53,36.00,89.5700,89.8500,89.9300,90.0800,89.7700,89.8500
2:35:51,2,0.98,115.1,7.600,8.59,0.0838,-999.0000,37.7300,89.84,-999.00,-999.00,0,0.40,999.00,42.38,39.40,35.85,39.32,33.44,35.99,89.6100,89.8700,89.9400,90.1300,89.8100,89.8700
2:36:42,2,0.97,115.1,7.500,8.39,0.0849,-999.0000,37.7167,89.85,-999.00,-999.00,0,0.38,999.00,42.38,39.41,35.82,39.31,33.39,35.99,89.6000,89.8800,89.9300,90.1300,89.8100,89.8500
2:37:32,2,0.98,115.2,7.300,8.21,0.0861,-999.0000,37.6600,89.85,-999.00,-999.00,0,0.37,999.00,42.37,39.37,35.80,39.30,33.21,35.91,89.6200,89.8800,89.9500,90.1400,89.8100,89.8900
2:38:22,2,0.97,115.2,7.200,8.05,0.0872,-999.0000,37.5933,89.85,-999.00,-999.00,0,0.31,999.00,42.34,39.31,35.69,39.28,33.07,35.87,89.6300,89.8800,89.9800,90.1300,89.8100,89.9100
2:39:12,2,0.98,115.1,7.100,7.99,0.0883,-999.0000,37.5133,89.85,-999.00,-999.00,0,0.25,999.00,42.30,39.28,35.60,39.21,32.89,35.80,89.6200,89.9000,89.9500,90.1300,89.7900,89.8800
2:40:02,2,0.98,115.1,7.000,7.91,0.0895,-999.0000,37.4533,89.88,-999.00,-999.00,0,0.21,999.00,42.29,39.27,35.52,39.17,32.73,35.74,89.6400,89.9200,89.9700,90.1300,89.8300,89.9000
2:40:52,2,0.97,115.1,7.000,7.84,0.0906,-999.0000,37.3700,89.92,-999.00,-999.00,0,0.27,999.00,42.24,39.22,35.42,39.13,32.55,35.66,89.6700,89.9700,90.0200,90.1400,89.8600,89.9200
2:41:43,2,0.98,115.1,6.900,7.77,0.0917,-999.0000,37.2733,89.88,-999.00,-999.00,0,0.35,999.00,42.19,39.16,35.32,39.07,32.34,35.56,89.6400,89.9300,89.9800,90.1300,89.8200,89.9100
2:42:17,1,0.98,115.2,0.600,0.30,0.0925,-999.0000,37.1967,89.88,-999.00,-999.00,0,0.45,999.00,42.17,39.09,35.21,39.04,32.18,35.49,89.6400,89.9300,89.9700,90.1300,89.8200,89.9100
2:42:25,1,0.43,115.2,0.600,0.30,0.0925,-999.0000,37.1967,89.88,-999.00,-999.00,0,0.52,999.00,42.17,39.09,35.21,39.04,32.18,35.49,89.6400,89.9300,89.9700,90.1300,89.8200,89.9100
2:43:15,1,0.42,115.1,0.600,0.29,0.0925,-999.0000,37.0900,89.90,-999.00,-999.00,0,0.52,999.00,42.11,39.02,35.09,38.97,31.97,35.38,89.6700,89.9800,89.9800,90.1300,89.8200,89.9100
2:44:05,1,0.42,115.1,0.600,0.29,0.0925,-999.0000,37.0033,89.88,-999.00,-999.00,0,0.63,999.00,42.06,38.99,34.99,38.92,31.79,35.27,89.6500,89.9500,89.9800,90.1300,89.8200,89.9100
2:44:55,1,0.43,115.1,0.600,0.30,0.0926,-999.0000,36.9033,89.92,-999.00,-999.00,0,0.72,999.00,41.99,38.90,34.89,38.83,31.61,35.20,89.6700,89.9900,89.9800,90.0900,89.8500,89.9100
2:45:46,1,0.43,115.1,0.600,0.30,0.0926,-999.0000,36.8750,89.92,-999.00,-999.00,0,0.61,999.00,41.96,38.88,34.86,38.82,31.56,35.17,89.6800,89.9800,89.9800,90.1300,89.8600,89.9100
2:46:36,1,0.43,115.1,0.600,0.30,0.0927,-999.0000,36.7967,89.90,-999.00,-999.00,0,0.64,999.00,41.88,38.80,34.79,38.76,31.44,35.11,89.6700,89.9600,89.9600,90.0800,89.8400,89.9200
2:47:26,1,0.26,115.1,0.300,0.09,0.0927,-999.0000,36.7533,89.90,-999.00,-999.00,0,0.72,999.00,41.84,38.76,34.75,38.72,31.40,35.05,89.6400,89.9300,89.9300,90.0700,89.8800,89.9300
2:48:16,1,0.26,115.1,0.300,0.09,0.0927,-999.0000,36.7400,89.93,-999.00,-999.00,0,0.76,999.00,41.83,38.75,34.73,38.71,31.37,35.05,89.6800,89.9800,89.9700,90.1000,89.8800,89.9300
2:49:07,1,0.26,115.2,0.300,0.09,0.0927,-999.0000,36.7267,89.90,-999.00,-999.00,0,0.77,999.00,41.83,38.74,34.69,38.69,31.37,35.04,89.6500,89.9100,89.9400,90.0600,89.8800,89.9100
2:49:57,1,0.26,115.1,0.300,0.09,0.0927,-999.0000,36.6800,89.90,-999.00,-999.00,0,0.79,999.00,41.76,38.69,34.66,38.64,31.35,34.98,89.6400,89.9200,89.9300,90.0500,89.8800,89.9200
2:50:47,1,0.26,115.1,0.300,0.09,0.0927,-999.0000,36.6717,89.88,-999.00,-999.00,0,0.22,999.00,41.75,38.67,34.65,38.62,31.37,34.97,89.6400,89.8800,89.9100,90.0500,89.8800,89.9100
2:51:37,1,0.26,115.2,0.300,0.09,0.0928,-999.0000,36.6933,89.88,-999.00,-999.00,0,0.23,999.00,41.76,38.68,34.68,38.63,31.41,35.00,89.6400,89.8800,89.9300,90.0500,89.8800,89.9100
2:52:27,1,0.26,115.2,0.300,0.09,0.0928,-999.0000,36.7150,89.85,-999.00,-999.00,0,0.21,999.00,41.76,38.69,34.72,38.64,31.46,35.02,89.6200,89.8600,89.9100,90.0100,89.8400,89.8800
2:53:18,1,0.26,115.2,0.300,0.09,0.0928,-999.0000,36.7167,89.85,-999.00,-999.00,0,0.19,999.00,41.75,38.67,34.75,38.62,31.51,35.00,89.6200,89.8600,89.9100,90.0200,89.8400,89.8800
2:54:08,1,0.26,115.3,0.300,0.09,0.0928,-999.0000,36.7350,89.87,-999.00,-999.00,0,0.19,999.00,41.75,38.67,34.75,38.62,31.57,35.05,89.6300,89.8700,89.9000,90.0300,89.8700,89.9100
2:54:58,1,0.26,115.2,0.300,0.09,0.0928,-999.0000,36.7567,89.83,-999.00,-999.00,0,0.17,999.00,41.75,38.66,34.80,38.63,31.65,35.05,89.6100,89.8500,89.9000,89.9500,89.8200,89.8500
2:55:48,1,0.26,115.2,0.300,0.09,0.0928,-999.0000,36.7700,89.86,-999.00,-999.00,0,0.08,999.00,41.73,38.65,34.81,38.64,31.71,35.08,89.6300,89.8500,89.9000,89.9900,89.8700,89.9100
2:56:39,1,0.26,115.2,0.300,0.09,0.0928,-999.0000,36.8300,89.81,-999.00,-999.00,0,0.09,999.00,41.77,38.71,34.88,38.65,31.84,35.13,89.6100,89.7900,89.9000,89.9400,89.8200,89.8100
2:57:29,1,0.26,115.3,0.300,0.09,0.0928,-999.0000,36.8783,89.82,-999.00,-999.00,0,0.15,999.00,41.77,38.74,34.94,38.71,31.92,35.19,89.6200,89.8100,89.9000,89.9600,89.8300,89.8400
2:58:19,1,0.26,115.2,0.300,0.09,0.0929,-999.0000,36.8933,89.79,-999.00,-999.00,0,0.20,999.00,41.78,38.73,34.95,38.68,32.02,35.20,89.6000,89.7900,89.8700,89.9200,89.7800,89.8000
2:59:09,1,0.26,115.2,0.300,0.09,0.0929,-999.0000,36.9367,89.79,-999.00,-999.00,0,0.21,999.00,41.78,38.75,35.00,38.72,32.13,35.24,89.5700,89.7900,89.8600,89.9100,89.7900,89.8000
3:00:00,1,0.26,115.2,0.300,0.09,0.0929,-999.0000,37.0300,89.79,-999.00,-999.00,0,0.26,999.00,41.86,38.82,35.09,38.78,32.28,35.35,89.6000,89.7900,89.8900,89.9100,89.7800,89.8000
3:00:50,1,0.26,115.2,0.300,0.09,0.0929,-999.0000,37.0650,89.79,-999.00,-999.00,0,0.27,999.00,41.88,38.85,35.10,38.79,32.39,35.38,89.5900,89.7900,89.9000,89.9100,89.7800,89.8000
